timestamp,human_ts,ax,ay,az
164987,1970-01-02 14:49:47.000,135.0,130.0,128.0
164987,1970-01-02 14:49:47.000,135.0,130.0,128.0
164987,1970-01-02 14:49:47.000,135.0,130.0,128.0
164987,1970-01-02 14:49:47.000,135.0,130.0,128.0
164987,1970-01-02 14:49:47.000,135.0,130.0,128.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165487,1970-01-02 14:58:07.000,134.0,133.0,132.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
165988,1970-01-02 15:06:28.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166488,1970-01-02 15:14:48.000,136.0,133.0,133.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
164,1969-12-31 17:02:44.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
166994,1970-01-02 15:23:14.000,133.0,128.0,127.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
167494,1970-01-02 15:31:34.000,132.0,129.0,129.0
