millis,lat,lon,speed_mph,heading_deg,accel_x_g,accel_y_g,accel_z_g
443004,39.796451,-86.238738,13.61,358.5,0.0671,0.1848,0.9767
443504,39.796505,-86.238740,13.44,358.4,0.2643,0.3048,0.9030
444004,39.796505,-86.238740,13.44,358.4,-0.1001,0.2658,1.0592
444504,39.796559,-86.238741,13.29,358.6,-0.3373,0.5455,1.0897
445004,39.796559,-86.238741,13.29,358.6,0.1511,0.1960,0.9594
445504,39.796612,-86.238742,13.13,358.5,0.1159,0.5389,1.1856
446004,39.796612,-86.238742,13.13,358.5,-0.0024,0.3307,0.9728
446504,39.796664,-86.238743,13.00,358.2,0.0905,0.1845,0.7151
447004,39.796664,-86.238743,13.00,358.2,-0.0283,0.3578,1.1171
447504,39.796716,-86.238745,12.88,357.8,0.2524,0.2648,1.1585
448004,39.796716,-86.238745,12.88,357.8,-0.0124,0.2255,0.3327
448504,39.796768,-86.238747,12.72,357.8,0.2751,0.2299,1.2545
449004,39.796768,-86.238747,12.72,357.8,-0.3236,0.5730,0.9723
449504,39.796819,-86.238749,12.61,358.1,0.3278,0.2851,0.6777
450004,39.796819,-86.238749,12.61,358.1,0.1147,0.1198,0.2772
450504,39.796867,-86.238752,12.13,357.7,0.0757,0.1894,1.2103
451004,39.796867,-86.238752,12.13,357.7,0.1708,0.1196,0.5203
451504,39.796917,-86.238750,12.14,359.1,-0.1508,0.3327,1.5559
452004,39.796917,-86.238750,12.14,359.1,-0.2792,0.4864,1.8036
452504,39.796968,-86.238751,12.62,358.9,0.2096,0.6399,1.7438
453004,39.796968,-86.238751,12.62,358.9,0.6162,-0.1525,0.9901
453504,39.797024,-86.238753,14.09,358.8,-0.3480,0.5684,0.8981
454004,39.797024,-86.238753,14.09,358.8,0.4762,0.3536,1.6266
454504,39.797084,-86.238756,15.43,358.2,0.0534,0.3026,0.3036
455004,39.797084,-86.238756,15.43,358.2,0.0059,1.0377,2.1162
455504,39.797151,-86.238759,16.99,358.8,0.9235,0.9133,1.3265
456004,39.797151,-86.238759,16.99,358.8,0.1486,0.1128,0.1018
456504,39.797224,-86.238761,18.57,358.9,0.5955,1.6039,1.6759
457004,39.797224,-86.238761,18.57,358.9,0.4649,0.7544,0.7690
457504,39.797303,-86.238763,19.89,359.3,-0.1777,0.0947,-0.2182
458004,39.797303,-86.238763,19.89,359.3,-0.9418,0.7129,1.8375
458504,39.797386,-86.238766,21.36,358.8,0.3934,0.3058,1.2859
459004,39.797386,-86.238766,21.36,358.8,-0.0183,0.1640,0.3226
459504,39.797474,-86.238767,21.88,359.6,0.4561,0.2228,1.2098
460004,39.797474,-86.238767,21.88,359.6,0.2189,0.1848,0.8830
460504,39.797562,-86.238769,21.72,359.6,-0.0942,0.3873,0.5716
461004,39.797562,-86.238769,21.72,359.6,0.5779,0.3278,0.8522
461504,39.797649,-86.238771,21.69,359.4,-0.2982,-0.0408,0.9574
462004,39.797649,-86.238771,21.69,359.4,0.2780,0.1762,0.2868
462504,39.797735,-86.238771,21.47,359.6,0.0905,0.4359,1.2542
463004,39.797735,-86.238771,21.47,359.6,0.1196,0.3780,0.5821
463504,39.797821,-86.238772,21.25,359.8,0.2870,0.1191,0.6314
464004,39.797821,-86.238772,21.25,359.8,0.1184,0.2907,0.4393
464504,39.797907,-86.238771,21.08,1.1,0.0139,0.0437,0.3046
465004,39.797907,-86.238771,21.08,1.1,-0.1137,0.5796,1.2881
465504,39.797991,-86.238771,21.07,1.1,0.1916,1.2086,1.6877
466004,39.797991,-86.238771,21.07,1.1,0.2875,0.1882,1.4436
466504,39.798073,-86.238768,20.88,1.0,0.3549,0.1909,1.9732
467004,39.798073,-86.238768,20.88,1.0,1.1263,0.1618,0.8232
467504,39.798156,-86.238767,20.74,1.3,0.1440,0.0271,0.5179
468004,39.798156,-86.238767,20.74,1.3,-0.5984,-0.0337,1.2520
468504,39.798240,-86.238765,20.62,1.6,-0.3222,0.1008,0.5618
469004,39.798240,-86.238765,20.62,1.6,0.4188,-0.5909,0.8881
469504,39.798323,-86.238761,20.47,2.0,0.1528,-0.1430,0.4168
470004,39.798323,-86.238761,20.47,2.0,0.3632,-0.0068,1.3872
470504,39.798405,-86.238758,20.39,1.6,0.4803,0.2057,0.6682
471004,39.798405,-86.238758,20.39,1.6,-1.8331,0.7278,1.6674
471504,39.798488,-86.238756,20.24,0.5,0.3380,-0.1269,0.7324
472004,39.798488,-86.238756,20.24,0.5,-0.2499,1.0536,2.0711
472504,39.798570,-86.238755,20.06,0.5,0.2826,0.3024,0.8583
473004,39.798570,-86.238755,20.06,0.5,-0.2187,-0.0747,0.2904
473504,39.798651,-86.238754,19.95,0.3,0.1411,-0.1562,0.0625
474004,39.798651,-86.238754,19.95,0.3,0.8378,-0.3248,1.1275
474504,39.798731,-86.238754,19.78,0.5,0.1303,0.1386,1.3631
475004,39.798731,-86.238754,19.78,0.5,-0.5440,1.1141,1.7667
475504,39.798811,-86.238753,19.68,0.3,0.3256,0.3998,0.5257
476004,39.798811,-86.238753,19.68,0.3,0.1059,0.3819,1.3470
476504,39.798891,-86.238753,19.59,0.8,-0.2616,0.6538,1.6615
477004,39.798891,-86.238753,19.59,0.8,0.0200,0.2624,0.2699
477504,39.798969,-86.238750,19.47,1.4,0.4591,0.0041,0.7666
478004,39.798969,-86.238750,19.47,1.4,0.7178,0.1330,1.2374
478504,39.799048,-86.238747,19.36,2.4,-0.1867,-0.7456,-0.1618
479004,39.799048,-86.238747,19.36,2.4,-0.0630,0.1621,1.1210
479504,39.799126,-86.238741,19.28,3.7,0.1926,0.7295,1.3836
480004,39.799126,-86.238741,19.28,3.7,0.7380,0.3644,0.7007
480504,39.799203,-86.238733,19.23,5.2,0.4937,0.0225,0.7610
481004,39.799203,-86.238733,19.23,5.2,0.4034,0.8889,1.3387
481504,39.799281,-86.238722,19.14,6.8,0.3671,0.1533,1.0472
482004,39.799281,-86.238722,19.14,6.8,-0.1523,0.4771,0.9643
482504,39.799357,-86.238709,19.13,8.5,0.0696,0.0261,0.2175
483004,39.799357,-86.238709,19.13,8.5,-0.1220,0.3319,1.5439
483504,39.799433,-86.238686,19.03,15.2,0.0015,0.1930,0.5381
484004,39.799433,-86.238686,19.03,15.2,0.1896,-1.0350,1.4624
484504,39.799506,-86.238654,19.09,20.1,-0.0044,0.4173,0.5416
485004,39.799506,-86.238654,19.09,20.1,0.3822,-0.2724,0.5267
485504,39.799576,-86.238613,19.16,26.2,0.0349,0.5264,0.7951
486004,39.799576,-86.238613,19.16,26.2,-0.1545,0.2319,1.1976
486504,39.799642,-86.238562,19.05,33.1,-0.0246,-0.3034,0.9833
487004,39.799642,-86.238562,19.05,33.1,0.2472,0.2514,0.0610
487504,39.799700,-86.238499,18.93,43.7,-0.2934,0.1064,1.0739
488004,39.799700,-86.238499,18.93,43.7,-0.6838,0.8044,1.3679
488504,39.799747,-86.238422,18.73,54.3,-1.0272,0.8420,2.2102
489004,39.799747,-86.238422,18.73,54.3,0.2387,0.0966,0.7981
489504,39.799785,-86.238340,18.30,60.2,-0.0461,0.4847,1.0717
490004,39.799785,-86.238340,18.30,60.2,-1.8368,0.9711,2.6778
490504,39.799820,-86.238258,17.94,61.5,0.3978,0.1420,0.8991
491004,39.799820,-86.238258,17.94,61.5,0.0620,0.3258,0.9501
491504,39.799853,-86.238177,17.62,61.9,0.0588,0.3309,0.6707
492004,39.799853,-86.238177,17.62,61.9,-0.1511,0.2724,1.3003
492504,39.799889,-86.238099,17.30,59.1,-0.0076,0.1262,0.2824
493004,39.799889,-86.238099,17.30,59.1,0.1935,0.1826,0.6980
493504,39.799926,-86.238023,17.08,56.9,-0.5145,-0.2233,0.4410
494004,39.799926,-86.238023,17.08,56.9,0.0830,0.0598,0.3392
494504,39.799966,-86.237952,16.81,54.1,0.2157,0.1640,0.3756
495004,39.799966,-86.237952,16.81,54.1,0.3019,0.0481,0.4583
495504,39.800010,-86.237886,16.69,47.5,0.2963,-0.0349,0.4854
496004,39.800010,-86.237886,16.69,47.5,0.2611,0.2243,1.3772
496504,39.800058,-86.237827,16.46,41.9,-0.5806,0.8920,2.0943
497004,39.800058,-86.237827,16.46,41.9,0.8234,0.2824,0.8012
497504,39.800111,-86.237774,16.33,35.5,0.2575,0.1520,0.4915
498004,39.800111,-86.237774,16.33,35.5,-0.1054,0.3790,1.1434
498504,39.800165,-86.237728,16.23,31.5,-0.2338,0.2938,0.8850
499004,39.800165,-86.237728,16.23,31.5,0.2416,0.3082,0.5918
499504,39.800221,-86.237684,16.20,30.2,0.2458,0.2680,0.4056
500004,39.800221,-86.237684,16.20,30.2,0.1943,0.3532,0.9447
500504,39.800277,-86.237642,16.20,30.1,-0.1408,0.4803,1.5529
501004,39.800277,-86.237642,16.20,30.1,0.0498,0.3056,0.5911
501504,39.800334,-86.237600,16.19,29.8,-0.1084,0.2826,0.9084
502004,39.800334,-86.237600,16.19,29.8,0.2338,0.1755,1.6479
502504,39.800389,-86.237558,16.11,30.0,0.6487,0.5259,1.4412
503004,39.800389,-86.237558,16.11,30.0,0.1364,0.2428,0.7224
503504,39.800444,-86.237516,16.09,30.0,0.7014,0.3380,0.7466
504004,39.800444,-86.237516,16.09,30.0,-0.1489,0.6599,1.5686
504504,39.800499,-86.237473,16.04,30.9,0.0327,0.2575,0.5308
505004,39.800499,-86.237473,16.04,30.9,-0.0381,0.1062,0.3527
505504,39.800554,-86.237430,15.94,32.1,0.0869,0.5694,1.5988
506004,39.800554,-86.237430,15.94,32.1,-0.0178,0.5213,1.4309
506504,39.800607,-86.237383,15.86,34.8,0.1140,0.3107,0.8108
507004,39.800607,-86.237383,15.86,34.8,0.3358,0.3802,0.7439
507504,39.800657,-86.237333,15.73,38.8,-0.0747,0.2277,0.6963
508004,39.800657,-86.237333,15.73,38.8,0.3993,0.1967,0.7590
508504,39.800705,-86.237279,15.70,42.5,-0.1115,0.2592,0.7009
509004,39.800705,-86.237279,15.70,42.5,-0.3946,0.4422,1.6750
509504,39.800750,-86.237220,15.60,46.1,-0.2636,0.4188,1.0773
510004,39.800750,-86.237220,15.60,46.1,0.1435,0.4105,1.0534
510504,39.800792,-86.237159,15.79,48.5,-0.1511,0.3309,0.7075
511004,39.800792,-86.237159,15.79,48.5,-0.1786,0.2345,0.9194
511504,39.800831,-86.237097,15.31,51.2,-0.2914,0.2785,1.1302
512004,39.800831,-86.237097,15.31,51.2,-0.1743,0.4168,1.0114
512504,39.800868,-86.237033,15.39,53.3,0.1581,0.2616,0.4086
513004,39.800868,-86.237033,15.39,53.3,0.0542,0.1364,0.7766
513504,39.800903,-86.236968,15.13,57.0,0.4542,0.4239,1.0060
514004,39.800903,-86.236968,15.13,57.0,-0.1145,0.4178,0.9882
514504,39.800934,-86.236901,15.03,59.4,0.2380,0.2936,0.8598
515004,39.800934,-86.236901,15.03,59.4,0.2365,0.2453,0.7197
515504,39.800963,-86.236833,14.94,61.0,0.4879,0.5298,0.6860
516004,39.800963,-86.236833,14.94,61.0,-0.1157,0.3571,1.3145
516504,39.800991,-86.236766,14.83,62.8,-0.2753,0.4488,1.6554
517004,39.800991,-86.236766,14.83,62.8,0.0796,0.3956,0.8466
517504,39.801017,-86.236696,14.68,64.3,-0.0325,0.3270,1.2364
518004,39.801017,-86.236696,14.68,64.3,0.0498,0.2904,0.6431
518504,39.801041,-86.236627,14.53,65.5,-0.2372,0.7107,1.0660
519004,39.801041,-86.236627,14.53,65.5,0.0388,-0.0310,1.2696
519504,39.801064,-86.236559,14.45,65.7,0.2509,0.3092,0.9753
