millis,lat,lon,speed_mph,heading_deg,accel_x_g,accel_y_g,accel_z_g
461419,39.800946,-86.235612,16.86,148.1,0.8281,0.7344,0.0732
461919,39.800946,-86.235612,16.86,148.1,0.8979,1.5971,0.2131
462419,39.800888,-86.235574,16.25,154.5,0.3112,0.5826,0.7173
462919,39.800888,-86.235574,16.25,154.5,0.2492,0.7497,0.4244
463419,39.800828,-86.235546,15.71,161.3,0.3412,0.7536,-0.0256
463919,39.800828,-86.235546,15.71,161.3,0.4403,1.0965,0.3348
464419,39.800770,-86.235526,15.02,165.4,0.7951,0.6380,-0.0259
464919,39.800770,-86.235526,15.02,165.4,0.6172,1.1541,-0.0207
465419,39.800711,-86.235515,14.68,172.0,0.4244,0.8505,0.4605
465919,39.800711,-86.235515,14.68,172.0,0.8320,0.7249,0.0361
466419,39.800655,-86.235509,14.13,175.7,0.3207,1.0363,0.3285
466919,39.800655,-86.235509,14.13,175.7,0.5010,0.6987,0.2397
467419,39.800599,-86.235508,13.75,178.4,0.5738,0.8913,0.4161
467919,39.800599,-86.235508,13.75,178.4,0.2114,0.8620,0.5643
468419,39.800545,-86.235507,13.29,178.1,0.4444,0.6624,0.1662
468919,39.800545,-86.235507,13.29,178.1,0.3763,0.8130,0.4564
469419,39.800492,-86.235507,12.98,178.9,0.3180,0.5433,0.4791
469919,39.800492,-86.235507,12.98,178.9,0.4979,0.4630,0.4581
470419,39.800440,-86.235507,12.79,179.7,0.5872,0.5748,0.0710
470919,39.800440,-86.235507,12.79,179.7,0.2389,0.7578,0.6731
471419,39.800389,-86.235509,12.95,179.9,0.2716,1.0241,0.2201
471919,39.800389,-86.235509,12.95,179.9,0.9284,1.0282,0.2743
472419,39.800337,-86.235510,13.21,180.2,0.1064,0.7668,0.1396
472919,39.800337,-86.235510,13.21,180.2,0.1181,1.1122,0.4593
473419,39.800282,-86.235511,13.63,180.2,0.4427,0.9816,0.2733
473919,39.800282,-86.235511,13.63,180.2,0.5413,1.0817,0.5201
474419,39.800226,-86.235512,14.17,180.5,0.1760,0.7407,1.0163
474919,39.800226,-86.235512,14.17,180.5,0.2045,0.6773,0.2485
475419,39.800168,-86.235514,14.68,180.8,0.3758,0.6311,0.1906
475919,39.800168,-86.235514,14.68,180.8,0.3883,0.8203,0.4906
476419,39.800107,-86.235516,15.24,180.7,-0.0212,0.7583,0.5662
476919,39.800107,-86.235516,15.24,180.7,0.2597,0.6865,0.0700
477419,39.800044,-86.235517,15.81,180.5,-0.0866,0.9445,0.4166
477919,39.800044,-86.235517,15.81,180.5,0.4835,0.6421,0.0095
478419,39.799979,-86.235517,16.36,180.2,0.5477,1.1202,0.1535
478919,39.799979,-86.235517,16.36,180.2,0.2848,0.7834,0.5843
479419,39.799910,-86.235518,17.46,180.4,0.5069,0.7656,0.5804
479919,39.799910,-86.235518,17.46,180.4,0.4395,1.0431,0.3741
480419,39.799839,-86.235515,17.78,176.8,0.1157,0.4576,0.6743
480919,39.799839,-86.235515,17.78,176.8,0.6294,0.5887,0.4086
481419,39.799767,-86.235499,18.37,167.4,0.0081,0.7893,-0.0996
481919,39.799767,-86.235499,18.37,167.4,-0.0779,0.0969,0.5601
482419,39.799696,-86.235467,18.90,157.7,1.2210,1.6093,0.9045
482919,39.799696,-86.235467,18.90,157.7,0.1357,0.7986,0.5081
483419,39.799628,-86.235422,19.36,150.5,0.2358,1.1422,0.6355
483919,39.799628,-86.235422,19.36,150.5,0.5484,0.9333,0.3558
484419,39.799562,-86.235366,19.89,145.4,0.0735,0.8881,0.0432
484919,39.799562,-86.235366,19.89,145.4,0.4786,1.5420,0.2682
485419,39.799497,-86.235303,20.31,141.7,0.3170,1.4163,0.3912
485919,39.799497,-86.235303,20.31,141.7,0.8537,0.9396,0.2050
486419,39.799431,-86.235240,20.66,144.3,0.9159,0.7732,0.1491
486919,39.799431,-86.235240,20.66,144.3,0.4056,1.4702,-0.1167
487419,39.799360,-86.235181,21.15,148.0,0.2597,1.1871,-0.3844
487919,39.799360,-86.235181,21.15,148.0,0.7339,0.7661,0.6199
488419,39.799283,-86.235130,21.54,154.9,0.2287,0.8469,-0.2411
488919,39.799283,-86.235130,21.54,154.9,0.6343,1.2505,0.3429
489419,39.799201,-86.235092,21.90,162.3,0.0007,0.9472,0.3139
489919,39.799201,-86.235092,21.90,162.3,-0.3419,0.3185,0.4203
490419,39.799114,-86.235066,22.41,167.9,0.3883,0.9801,0.3649
490919,39.799114,-86.235066,22.41,167.9,0.5579,0.9328,-0.0107
491419,39.799024,-86.235048,22.77,172.5,0.5931,0.7598,0.0466
491919,39.799024,-86.235048,22.77,172.5,0.4398,0.8144,0.2934
492419,39.798932,-86.235039,23.04,176.3,0.7395,0.7646,0.3654
492919,39.798932,-86.235039,23.04,176.3,0.4654,-0.0486,0.1096
493419,39.798839,-86.235034,23.22,178.2,0.2890,0.5213,0.8398
493919,39.798839,-86.235034,23.22,178.2,-0.0591,0.7195,-0.2555
494419,39.798745,-86.235030,23.19,178.0,0.4674,1.1500,-0.2624
494919,39.798745,-86.235030,23.19,178.0,0.1352,0.4891,0.1218
495419,39.798654,-86.235028,22.53,178.9,0.6904,1.0287,0.7378
495919,39.798654,-86.235028,22.53,178.9,0.4659,0.8125,-0.0090
496419,39.798565,-86.235026,21.82,179.3,0.3190,1.0158,0.6812
496919,39.798565,-86.235026,21.82,179.3,0.1447,0.7131,0.3195
497419,39.798479,-86.235024,21.11,178.9,0.7715,1.2452,0.4805
497919,39.798479,-86.235024,21.11,178.9,0.1328,0.7163,0.1103
498419,39.798396,-86.235023,20.45,179.0,0.3519,0.8496,0.1721
498919,39.798396,-86.235023,20.45,179.0,0.2114,1.0299,-0.3727
499419,39.798316,-86.235021,19.79,179.2,0.3707,0.4022,0.5918
499919,39.798316,-86.235021,19.79,179.2,0.4349,0.5626,0.0840
500419,39.798238,-86.235020,19.13,179.2,0.5364,0.8056,0.3739
500919,39.798238,-86.235020,19.13,179.2,0.3876,0.6895,0.5074
501419,39.798163,-86.235019,18.46,179.2,0.3046,0.1303,0.7903
501919,39.798163,-86.235019,18.46,179.2,0.4718,1.5012,0.3566
502419,39.798091,-86.235017,17.89,179.0,0.2001,0.4361,0.2541
502919,39.798091,-86.235017,17.89,179.0,0.4339,0.5923,0.3214
503419,39.798020,-86.235016,17.32,179.2,0.4559,0.9228,0.4652
503919,39.798020,-86.235016,17.32,179.2,0.8483,0.9989,0.0886
504419,39.797952,-86.235015,16.82,178.9,0.4320,1.1449,0.1250
504919,39.797952,-86.235015,16.82,178.9,0.0813,0.6365,0.2138
505419,39.797886,-86.235013,16.36,179.1,0.1716,1.2113,0.0227
505919,39.797886,-86.235013,16.36,179.1,0.3439,0.7502,-0.0256
506419,39.797821,-86.235011,15.88,178.2,0.1638,0.7917,0.3175
506919,39.797821,-86.235011,15.88,178.2,0.5557,0.4874,0.1650
507419,39.797758,-86.235008,15.40,178.2,0.3414,0.2301,0.5618
507919,39.797758,-86.235008,15.40,178.2,0.2445,0.8681,0.5760
508419,39.797698,-86.235006,14.85,178.2,0.5323,0.8369,0.4325
508919,39.797698,-86.235006,14.85,178.2,0.7229,1.4312,0.4320
509419,39.797639,-86.235003,14.30,178.3,0.4984,0.5555,0.3265
509919,39.797639,-86.235003,14.30,178.3,0.3588,0.6306,0.2580
510419,39.797584,-86.235000,13.63,177.5,0.3436,0.8903,0.5325
510919,39.797584,-86.235000,13.63,177.5,0.5264,0.9155,0.3734
511419,39.797530,-86.234998,13.29,178.9,0.3234,1.0394,0.4496
511919,39.797530,-86.234998,13.29,178.9,0.5660,1.1939,0.4393
512419,39.797477,-86.234997,13.00,179.0,0.5760,0.6636,0.5953
512919,39.797477,-86.234997,13.00,179.0,0.2287,1.0421,0.2714
513419,39.797425,-86.234996,12.80,179.1,0.5211,0.7102,0.3729
513919,39.797425,-86.234996,12.80,179.1,0.2587,0.6536,0.3263
514419,39.797373,-86.234995,12.90,178.7,0.3629,0.9057,0.5899
514919,39.797373,-86.234995,12.90,178.7,0.1826,0.6773,0.2919
515419,39.797321,-86.234994,13.10,178.8,-0.0347,0.4925,0.5377
515919,39.797321,-86.234994,13.10,178.8,0.3039,0.4190,0.4354
516419,39.797267,-86.234992,13.50,178.6,0.3619,1.0443,0.5328
516919,39.797267,-86.234992,13.50,178.6,0.5469,0.6907,0.4308
517419,39.797211,-86.234991,13.91,179.2,0.1311,0.2165,0.3070
517919,39.797211,-86.234991,13.91,179.2,0.6990,1.1668,0.0007
518419,39.797154,-86.234991,14.44,179.9,0.3588,0.7297,0.3070
518919,39.797154,-86.234991,14.44,179.9,0.2431,0.8737,0.0544
519419,39.797094,-86.234991,15.03,179.9,0.3151,0.4591,0.1694
519919,39.797094,-86.234991,15.03,179.9,0.4674,1.0319,0.0925
520419,39.797033,-86.234990,15.36,179.7,0.5416,1.2501,0.1677
520919,39.797033,-86.234990,15.36,179.7,0.3893,1.0441,0.0591
521419,39.796968,-86.234989,16.23,179.1,0.5460,1.3853,0.3366
521919,39.796968,-86.234989,16.23,179.1,0.3563,0.7056,0.2536
522419,39.796901,-86.234988,17.02,179.4,0.3702,1.2476,0.0783
522919,39.796901,-86.234988,17.02,179.4,0.2668,0.7854,0.3346
523419,39.796830,-86.234987,17.66,179.4,0.1635,0.3854,0.4383
523919,39.796830,-86.234987,17.66,179.4,0.4681,0.4105,0.1706
524419,39.796757,-86.234985,18.26,179.2,0.3563,1.2786,0.1743
524919,39.796757,-86.234985,18.26,179.2,-0.0217,0.2160,0.4918
525419,39.796682,-86.234984,18.96,179.3,0.4090,0.9343,0.2592
525919,39.796682,-86.234984,18.96,179.3,0.5352,1.1097,0.2931
526419,39.796603,-86.234983,19.70,179.8,0.4203,0.8130,0.4547
526919,39.796603,-86.234983,19.70,179.8,0.1254,0.6807,0.1891
527419,39.796522,-86.234983,20.30,179.4,0.2670,0.8305,0.8981
527919,39.796522,-86.234983,20.30,179.4,0.2319,1.0697,0.2753
528419,39.796439,-86.234981,20.89,179.2,0.4686,0.7407,0.2231
528919,39.796439,-86.234981,20.89,179.2,0.1906,1.1954,0.6533
529419,39.796352,-86.234979,21.49,179.2,0.4042,1.0441,0.1721
529919,39.796352,-86.234979,21.49,179.2,0.2057,0.6516,0.2089
530419,39.796265,-86.234978,21.93,179.3,0.4476,1.0404,0.5311
530919,39.796265,-86.234978,21.93,179.3,0.3578,0.4796,0.5425
531419,39.796175,-86.234977,22.36,179.2,0.3617,0.8117,0.4354
531919,39.796175,-86.234977,22.36,179.2,0.5579,1.4658,0.2848
532419,39.796083,-86.234975,22.79,178.8,0.3824,-0.0639,0.1067
532919,39.796083,-86.234975,22.79,178.8,0.2946,1.0228,0.6177
533419,39.795992,-86.234972,22.44,179.2,0.3959,0.8391,0.2797
533919,39.795992,-86.234972,22.44,179.2,0.5137,0.8439,0.4781
534419,39.795904,-86.234971,21.81,178.9,0.4505,1.0885,0.1938
534919,39.795904,-86.234971,21.81,178.9,0.5325,1.2144,0.1579
535419,39.795818,-86.234969,21.12,179.2,0.1523,0.4884,0.5533
535919,39.795818,-86.234969,21.12,179.2,0.4459,0.6890,0.4679
536419,39.795735,-86.234967,20.44,178.9,0.6050,0.7109,0.6502
536919,39.795735,-86.234967,20.44,178.9,0.3837,0.2541,0.3017
537419,39.795654,-86.234964,19.85,178.8,0.4786,0.5645,0.4554
537919,39.795654,-86.234964,19.85,178.8,0.1228,0.2394,0.5735
538419,39.795576,-86.234963,19.24,179.4,0.4208,0.7261,0.6804
538919,39.795576,-86.234963,19.24,179.4,0.3283,0.9950,0.1298
539419,39.795500,-86.234962,18.65,179.5,0.5184,0.5089,0.3517
539919,39.795500,-86.234962,18.65,179.5,0.7454,1.1637,0.5040
540419,39.795427,-86.234962,18.06,179.5,0.3819,0.6968,0.0991
540919,39.795427,-86.234962,18.06,179.5,0.5140,0.7856,0.1874
541419,39.795355,-86.234961,17.51,179.7,0.4142,0.4879,0.4827
541919,39.795355,-86.234961,17.51,179.7,0.6316,1.3035,0.2531
542419,39.795286,-86.234961,17.01,180.4,-0.1408,0.6978,-0.1777
542919,39.795286,-86.234961,17.01,180.4,0.2006,0.8725,0.4120
543419,39.795219,-86.234962,16.53,180.1,0.7244,1.3094,0.2511
543919,39.795219,-86.234962,16.53,180.1,0.4378,0.7163,0.2426
544419,39.795154,-86.234961,15.98,179.6,0.4940,0.8659,0.2585
544919,39.795154,-86.234961,15.98,179.6,0.1977,0.4076,0.5896
545419,39.795091,-86.234961,15.47,179.6,0.0491,0.9706,0.3009
545919,39.795091,-86.234961,15.47,179.6,-0.1647,0.7854,0.3693
546419,39.795031,-86.234960,14.93,179.8,0.1154,1.1268,0.5816
546919,39.795031,-86.234960,14.93,179.8,0.0183,0.9086,0.2597
547419,39.794973,-86.234960,13.94,179.8,-0.0566,0.7131,0.6795
547919,39.794973,-86.234960,13.94,179.8,0.4659,0.7278,0.4037
548419,39.794924,-86.234960,11.45,179.5,0.4430,0.7251,0.4537
548919,39.794924,-86.234960,11.45,179.5,0.3978,0.7056,0.2528
549419,39.794891,-86.234960,7.39,178.8,0.7266,1.0936,0.0776
549919,39.794891,-86.234960,7.39,178.8,0.5687,0.8237,0.2226
550419,39.794873,-86.234962,3.07,179.9,0.6136,0.7239,0.3256
550919,39.794873,-86.234962,3.07,179.9,0.3744,0.8410,0.3263
551419,39.794869,-86.234963,0.15,179.9,0.3607,0.8544,0.3263
551919,39.794869,-86.234963,0.15,179.9,0.3846,0.8496,0.3043
552419,39.794869,-86.234965,0.33,179.9,0.5298,1.0675,0.2348
552919,39.794869,-86.234965,0.33,179.9,0.4325,0.9811,0.3070
553419,39.794866,-86.234966,0.77,179.9,0.3212,0.8847,0.2916
553919,39.794866,-86.234966,0.77,179.9,0.3148,0.7734,0.3466
554419,39.794862,-86.234967,1.42,180.4,0.1713,0.8210,0.3058
554919,39.794862,-86.234967,1.42,180.4,0.2760,0.7798,0.3553
555419,39.794854,-86.234965,2.26,179.5,0.3151,0.7524,0.2157
555919,39.794854,-86.234965,2.26,179.5,0.2060,0.8530,0.4171
556419,39.794844,-86.234965,2.78,180.8,0.4034,0.8557,0.3812
556919,39.794844,-86.234965,2.78,180.8,0.3568,0.8754,0.3229
557419,39.794832,-86.234966,2.98,183.4,0.3937,0.8989,0.3329
557919,39.794832,-86.234966,2.98,183.4,0.1957,0.8274,0.2907
558419,39.794814,-86.234966,4.29,183.2,0.5277,0.5933,0.4339
558919,39.794814,-86.234966,4.29,183.2,0.4842,0.7105,0.3719
559419,39.794792,-86.234966,4.56,182.3,0.4000,0.7109,0.3619
559919,39.794792,-86.234966,4.56,182.3,0.1645,0.6470,0.3280
560419,39.794768,-86.234967,5.79,180.7,0.4591,1.1976,0.2362
560919,39.794768,-86.234967,5.79,180.7,0.4083,0.7763,0.4813
561419,39.794739,-86.234965,6.82,179.7,0.3758,0.7781,0.4661
561919,39.794739,-86.234965,6.82,179.7,0.3490,0.8344,0.1520
562419,39.794708,-86.234964,7.76,179.5,0.4061,0.7651,0.1918
562919,39.794708,-86.234964,7.76,179.5,0.3378,0.7202,0.1091
563419,39.794673,-86.234966,8.93,182.0,0.4117,1.1925,0.4742
563919,39.794673,-86.234966,8.93,182.0,0.2404,0.5464,0.2858
564419,39.794635,-86.234968,9.80,181.7,0.3214,1.1253,0.2411
564919,39.794635,-86.234968,9.80,181.7,0.2453,0.8220,0.2013
565419,39.794593,-86.234969,10.61,180.3,0.5106,0.6363,0.1982
565919,39.794593,-86.234969,10.61,180.3,0.1254,0.6004,0.5633
566419,39.794548,-86.234970,11.06,180.5,0.4515,0.9369,0.2233
566919,39.794548,-86.234970,11.06,180.5,0.5233,1.1400,0.2699
567419,39.794500,-86.234972,12.18,181.1,0.7612,1.0648,0.5189
567919,39.794500,-86.234972,12.18,181.1,0.0666,0.5240,0.3617
568419,39.794449,-86.234973,12.85,181.3,0.3253,0.9994,0.2516
568919,39.794449,-86.234973,12.85,181.3,0.4469,0.7566,0.4132
569419,39.794394,-86.234975,13.63,181.6,0.3134,0.7473,0.1999
569919,39.794394,-86.234975,13.63,181.6,-0.0171,0.1520,0.4230
570419,39.794336,-86.234977,14.51,181.2,0.5462,0.8549,0.3956
570919,39.794336,-86.234977,14.51,181.2,0.2650,0.5784,0.4796
571419,39.794275,-86.234979,15.24,181.6,0.2367,0.5791,0.3963
571919,39.794275,-86.234979,15.24,181.6,0.4015,0.8862,0.4483
572419,39.794212,-86.234982,15.97,182.2,0.3922,0.6199,0.6014
572919,39.794212,-86.234982,15.97,182.2,0.6328,1.6374,-0.2031
573419,39.794145,-86.234984,16.67,181.5,0.4376,1.1022,-0.2055
573919,39.794145,-86.234984,16.67,181.5,0.2485,0.6731,0.3502
574419,39.794075,-86.234985,17.43,180.2,0.1747,0.6965,0.4456
574919,39.794075,-86.234985,17.43,180.2,0.1520,0.8042,0.6333
575419,39.794003,-86.234985,18.09,180.3,0.7273,0.8098,-0.2897
575919,39.794003,-86.234985,18.09,180.3,0.6284,0.8823,0.3275
576419,39.793927,-86.234986,18.92,180.5,0.5899,1.0411,0.1957
576919,39.793927,-86.234986,18.92,180.5,0.6241,1.2230,0.4249
577419,39.793849,-86.234987,19.60,180.1,0.6526,0.7851,0.0227
577919,39.793849,-86.234987,19.60,180.1,0.4754,0.6904,0.4801
578419,39.793768,-86.234988,20.33,180.3,0.0647,0.9055,0.3461
578919,39.793768,-86.234988,20.33,180.3,0.3180,0.7751,0.3739
579419,39.793684,-86.234988,20.97,180.4,0.7488,1.0045,0.6148
579919,39.793684,-86.234988,20.97,180.4,-0.0905,1.1034,0.0022
580419,39.793597,-86.234989,21.49,180.3,0.3192,0.0664,0.4232
580919,39.793597,-86.234989,21.49,180.3,0.1425,0.4888,0.4435
581419,39.793509,-86.234989,21.95,180.2,1.0643,1.5996,0.0661
581919,39.793509,-86.234989,21.95,180.2,0.2218,1.2139,0.5237
582419,39.793419,-86.234989,22.37,180.2,0.3073,0.9765,0.1398
582919,39.793419,-86.234989,22.37,180.2,0.0818,0.5984,0.2890
583419,39.793328,-86.234990,22.59,180.1,0.2760,0.9211,0.8337
583919,39.793328,-86.234990,22.59,180.1,0.2853,0.5955,0.4598
584419,39.793235,-86.234990,22.98,180.2,0.4710,0.5874,0.1379
584919,39.793235,-86.234990,22.98,180.2,0.4859,1.4004,0.1506
585419,39.793142,-86.234990,23.17,180.0,1.0189,1.2164,0.6943
585919,39.793142,-86.234990,23.17,180.0,0.7541,0.2384,0.0491
586419,39.793047,-86.234990,23.31,179.9,0.8073,0.3307,0.3729
586919,39.793047,-86.234990,23.31,179.9,0.4923,0.6612,0.5733
587419,39.792952,-86.234989,23.42,179.7,0.3470,0.5970,0.2348
587919,39.792952,-86.234989,23.42,179.7,0.0188,0.1835,0.8842
588419,39.792858,-86.234982,23.64,174.7,-0.3766,0.5403,0.6961
588919,39.792858,-86.234982,23.64,174.7,0.3187,1.2859,0.3536
589419,39.792767,-86.234952,23.12,162.0,0.2172,0.1240,0.2631
589919,39.792767,-86.234952,23.12,162.0,0.6673,1.2171,0.8476
590419,39.792684,-86.234905,22.43,154.1,0.8161,1.1925,0.5689
590919,39.792684,-86.234905,22.43,154.1,0.8813,1.4053,0.4132
591419,39.792609,-86.234848,21.66,147.4,0.2338,-0.1479,0.6826
591919,39.792609,-86.234848,21.66,147.4,0.3197,1.0824,0.6158
592419,39.792540,-86.234782,20.89,141.6,0.2455,0.3988,0.2294
592919,39.792540,-86.234782,20.89,141.6,0.3895,1.0502,0.3505
593419,39.792478,-86.234712,20.14,137.4,0.1733,0.2526,0.1865
593919,39.792478,-86.234712,20.14,137.4,0.7080,1.5720,0.5030
594419,39.792422,-86.234640,19.44,133.2,0.3754,0.9130,0.0405
594919,39.792422,-86.234640,19.44,133.2,0.9662,0.9804,0.3614
595419,39.792373,-86.234564,18.76,127.7,0.4539,0.8005,0.5047
595919,39.792373,-86.234564,18.76,127.7,0.3883,1.2362,0.2336
596419,39.792335,-86.234483,18.07,119.2,0.5867,1.0680,-0.1350
596919,39.792335,-86.234483,18.07,119.2,0.3954,0.3485,0.7124
597419,39.792307,-86.234399,17.34,110.8,0.4942,1.2227,0.4701
597919,39.792307,-86.234399,17.34,110.8,0.7639,0.3375,0.3409
598419,39.792290,-86.234315,16.61,102.5,0.9635,0.7114,0.7593
598919,39.792290,-86.234315,16.61,102.5,0.6763,0.7183,0.2926
599419,39.792281,-86.234232,15.94,95.2,0.6731,0.7024,-0.0215
599919,39.792281,-86.234232,15.94,95.2,0.6797,1.0382,0.2189
600419,39.792280,-86.234151,15.25,90.2,-0.2206,0.6180,0.3658
600919,39.792280,-86.234151,15.25,90.2,0.7881,1.2074,0.4010
601419,39.792280,-86.234074,14.61,89.0,0.1574,0.5755,-0.0220
601919,39.792280,-86.234074,14.61,89.0,0.4766,1.1385,0.0539
602419,39.792280,-86.233999,13.94,89.9,0.5992,0.4144,0.3990
602919,39.792280,-86.233999,13.94,89.9,0.6714,0.9692,0.2272
603419,39.792279,-86.233929,13.29,91.7,0.2370,0.6377,0.0286
603919,39.792279,-86.233929,13.29,91.7,0.6555,0.9818,0.2060
604419,39.792275,-86.233862,12.66,93.3,0.2865,0.6841,0.5838
604919,39.792275,-86.233862,12.66,93.3,0.6089,0.7100,0.4010
605419,39.792271,-86.233798,12.12,94.6,0.1887,0.6575,0.4832
605919,39.792271,-86.233798,12.12,94.6,0.8396,1.0326,0.3705
606419,39.792266,-86.233735,11.74,96.7,0.7595,0.9008,0.6441
606919,39.792266,-86.233735,11.74,96.7,0.7361,0.8454,0.2492
607419,39.792259,-86.233675,11.65,98.4,0.8037,1.0926,0.1901
607919,39.792259,-86.233675,11.65,98.4,0.3580,0.9101,0.5391
608419,39.792250,-86.233613,11.84,100.6,0.6377,1.1629,0.4613
608919,39.792250,-86.233613,11.84,100.6,0.5186,0.7510,0.3305
609419,39.792240,-86.233551,12.12,102.3,0.4232,0.4337,0.2199
609919,39.792240,-86.233551,12.12,102.3,0.2687,0.9191,0.2838
610419,39.792227,-86.233487,12.50,104.9,0.3275,0.7085,0.2211
610919,39.792227,-86.233487,12.50,104.9,0.0586,0.5960,0.1552
611419,39.792212,-86.233424,12.91,108.6,0.5989,0.5128,0.1779
611919,39.792212,-86.233424,12.91,108.6,0.2294,0.4930,0.2895
612419,39.792192,-86.233358,13.46,113.1,0.5977,1.1454,0.6001
612919,39.792192,-86.233358,13.46,113.1,0.2177,0.3739,0.4217
613419,39.792166,-86.233293,14.00,118.3,0.4869,0.7366,0.2138
613919,39.792166,-86.233293,14.00,118.3,-0.0830,0.6016,0.3873
614419,39.792135,-86.233230,14.58,124.8,0.6433,0.7290,0.6407
614919,39.792135,-86.233230,14.58,124.8,0.5057,0.4112,0.3534
615419,39.792096,-86.233170,15.18,131.6,0.4059,0.7173,0.0349
615919,39.792096,-86.233170,15.18,131.6,0.2387,0.7781,0.6150
616419,39.792050,-86.233113,15.86,138.6,0.6863,1.0180,0.2851
616919,39.792050,-86.233113,15.86,138.6,0.2321,0.6499,0.5604
617419,39.791998,-86.233060,16.58,142.4,0.3881,1.2906,0.1511
617919,39.791998,-86.233060,16.58,142.4,0.4208,0.2465,0.3841
618419,39.791942,-86.233008,17.35,144.2,0.2668,0.7112,0.1628
618919,39.791942,-86.233008,17.35,144.2,-0.1086,0.9635,-0.3117
619419,39.791884,-86.232955,18.04,145.5,0.3034,1.0641,0.3158
619919,39.791884,-86.232955,18.04,145.5,-0.0071,0.5201,0.5189
620419,39.791824,-86.232900,18.73,144.2,0.0120,0.8371,0.8298
620919,39.791824,-86.232900,18.73,144.2,0.3551,0.2199,0.3966
621419,39.791762,-86.232839,19.43,141.3,0.0803,0.5298,0.0991
621919,39.791762,-86.232839,19.43,141.3,0.5089,0.8332,0.7566
622419,39.791703,-86.232769,20.17,135.8,0.7866,1.1754,0.8430
622919,39.791703,-86.232769,20.17,135.8,0.3995,0.4378,1.1456
623419,39.791651,-86.232686,20.93,126.1,0.4103,0.9980,0.3863
623919,39.791651,-86.232686,20.93,126.1,0.1394,0.4342,0.3539
624419,39.791610,-86.232589,21.51,116.4,0.4561,0.9533,-0.0051
624919,39.791610,-86.232589,21.51,116.4,0.3719,0.4735,0.7707
625419,39.791582,-86.232481,21.97,104.4,0.5660,1.1842,0.3117
625919,39.791582,-86.232481,21.97,104.4,0.4027,0.8681,0.6277
626419,39.791571,-86.232365,22.36,94.3,0.3190,0.5733,0.3109
626919,39.791571,-86.232365,22.36,94.3,0.6382,1.5161,0.1123
627419,39.791572,-86.232247,22.56,88.0,0.2619,0.7395,0.1904
627919,39.791572,-86.232247,22.56,88.0,0.5789,0.5379,-0.1706
628419,39.791576,-86.232128,22.69,86.7,0.2819,0.5601,0.6719
628919,39.791576,-86.232128,22.69,86.7,0.1611,0.8579,0.7307
629419,39.791581,-86.232009,22.87,87.8,0.2311,1.6859,0.4593
629919,39.791581,-86.232009,22.87,87.8,0.2941,0.9682,0.0739
630419,39.791584,-86.231889,23.00,87.9,0.4527,1.5446,0.6045
630919,39.791584,-86.231889,23.00,87.9,0.4293,1.4126,0.2287
631419,39.791588,-86.231768,23.12,87.2,0.2558,0.4910,-0.0747
631919,39.791588,-86.231768,23.12,87.2,0.4188,0.5953,0.4979
632419,39.791585,-86.231647,23.15,94.3,0.0522,0.6829,0.0752
632919,39.791585,-86.231647,23.15,94.3,0.7112,1.8041,-0.1201
633419,39.791568,-86.231527,23.35,102.4,0.1511,1.3975,0.3985
633919,39.791568,-86.231527,23.35,102.4,0.2231,1.2213,-0.2155
634419,39.791538,-86.231411,23.40,111.1,0.5386,1.2901,0.6914
634919,39.791538,-86.231411,23.40,111.1,0.1967,1.1168,-0.5967
635419,39.791493,-86.231308,22.66,123.1,0.6555,1.4563,0.1228
635919,39.791493,-86.231308,22.66,123.1,0.9086,1.5114,-0.0913
636419,39.791432,-86.231224,21.85,137.8,-0.3846,1.1039,0.2965
636919,39.791432,-86.231224,21.85,137.8,0.5303,1.1166,0.2050
637419,39.791361,-86.231162,21.05,149.9,0.7741,0.5264,0.8627
637919,39.791361,-86.231162,21.05,149.9,0.0588,1.1217,-0.1679
638419,39.791285,-86.231117,20.32,158.2,0.0300,0.5894,0.0486
638919,39.791285,-86.231117,20.32,158.2,0.2716,0.4510,0.2738
639419,39.791209,-86.231086,19.78,163.4,0.4588,0.9662,-0.0417
639919,39.791209,-86.231086,19.78,163.4,0.2177,0.7939,0.2855
640419,39.791134,-86.231062,19.20,167.0,0.9628,1.0119,0.4962
640919,39.791134,-86.231062,19.20,167.0,0.3131,0.4737,0.1245
641419,39.791060,-86.231044,18.52,170.4,0.2943,0.8000,-0.4347
641919,39.791060,-86.231044,18.52,170.4,0.5591,0.8393,0.0632
642419,39.790989,-86.231033,17.76,173.5,0.3741,1.0980,0.2780
642919,39.790989,-86.231033,17.76,173.5,0.2248,0.8710,0.3495
643419,39.790920,-86.231027,17.14,176.9,0.3344,0.7824,0.0430
643919,39.790920,-86.231027,17.14,176.9,0.1879,0.7392,0.4940
644419,39.790853,-86.231025,16.48,179.2,0.2265,1.0372,-0.1474
644919,39.790853,-86.231025,16.48,179.2,0.0749,0.8518,0.1257
645419,39.790788,-86.231026,15.92,181.3,0.1625,0.4405,0.1164
645919,39.790788,-86.231026,15.92,181.3,0.1774,0.7339,0.4488
646419,39.790726,-86.231029,15.34,182.9,0.6136,0.7951,0.2653
646919,39.790726,-86.231029,15.34,182.9,0.2499,0.7954,0.6028
647419,39.790667,-86.231034,14.74,184.5,0.4354,0.7768,0.3719
647919,39.790667,-86.231034,14.74,184.5,0.1921,0.6890,0.3014
648419,39.790609,-86.231041,14.26,185.3,0.5172,1.1912,0.2794
