timestamp,latitude,longitude,speed,heading
2219509,39.788372,-86.232835,14.03,258.0
2220009,39.788360,-86.232906,13.96,258.1
2220510,39.788360,-86.232906,13.96,258.1
2221010,39.788348,-86.232978,14.02,258.4
2221513,39.788348,-86.232978,14.02,258.4
2222013,39.788337,-86.233050,13.98,258.6
2222514,39.788337,-86.233050,13.98,258.6
2223014,39.788326,-86.233122,14.02,259.3
2223517,39.788326,-86.233122,14.02,259.3
2224017,39.788316,-86.233193,13.90,259.8
2224519,39.788316,-86.233193,13.90,259.8
2225019,39.788306,-86.233264,13.81,259.8
2225521,39.788306,-86.233264,13.81,259.8
2226021,39.788296,-86.233334,13.71,259.4
2226505,39.788296,-86.233334,13.71,259.4
2227006,39.788286,-86.233404,13.56,258.7
2227507,39.788286,-86.233404,13.56,258.7
2228008,39.788274,-86.233473,13.43,258.3
2228510,39.788274,-86.233473,13.43,258.3
2229011,39.788263,-86.233541,13.26,258.6
2229512,39.788263,-86.233541,13.26,258.6
2230013,39.788253,-86.233608,13.00,259.0
2230514,39.788253,-86.233608,13.00,259.0
2231015,39.788243,-86.233674,12.76,259.5
2231517,39.788243,-86.233674,12.76,259.5
2232018,39.788233,-86.233738,12.53,259.0
2232519,39.788233,-86.233738,12.53,259.0
2233019,39.788224,-86.233801,12.23,259.1
2233521,39.788224,-86.233801,12.23,259.1
2234021,39.788215,-86.233863,12.01,259.5
2234506,39.788215,-86.233863,12.01,259.5
2235006,39.788207,-86.233925,11.77,260.1
2235509,39.788207,-86.233925,11.77,260.1
2236009,39.788198,-86.233990,12.95,260.5
2236510,39.788198,-86.233990,12.95,260.5
2237010,39.788188,-86.234061,14.28,259.3
2237513,39.788188,-86.234061,14.28,259.3
2238013,39.788176,-86.234139,15.71,259.2
2238514,39.788176,-86.234139,15.71,259.2
2239015,39.788163,-86.234224,17.14,259.1
2239517,39.788163,-86.234224,17.14,259.1
2240017,39.788149,-86.234317,18.57,258.8
2240519,39.788149,-86.234317,18.57,258.8
2241019,39.788135,-86.234418,20.04,259.6
2241521,39.788135,-86.234418,20.04,259.6
2242021,39.788122,-86.234524,20.75,261.2
2242505,39.788122,-86.234524,20.75,261.2
2243006,39.788108,-86.234629,20.47,261.0
2243507,39.788108,-86.234629,20.47,261.0
2244008,39.788097,-86.234734,20.32,262.4
2244510,39.788097,-86.234734,20.32,262.4
2245011,39.788091,-86.234838,19.85,267.5
2245512,39.788091,-86.234838,19.85,267.5
2246013,39.788095,-86.234940,19.52,274.7
2246514,39.788095,-86.234940,19.52,274.7
2247015,39.788111,-86.235038,19.30,284.0
2247517,39.788111,-86.235038,19.30,284.0
2248018,39.788136,-86.235131,18.86,290.8
2248519,39.788136,-86.235131,18.86,290.8
2249019,39.788180,-86.235214,19.67,309.3
2249521,39.788180,-86.235214,19.67,309.3
2250021,39.788239,-86.235283,20.00,322.3
2250506,39.788239,-86.235283,20.00,322.3
2251006,39.788307,-86.235335,20.10,333.0
2251509,39.788307,-86.235335,20.10,333.0
2252009,39.788383,-86.235371,20.29,342.5
2252510,39.788383,-86.235371,20.29,342.5
2253010,39.788461,-86.235392,19.95,350.7
2253513,39.788461,-86.235392,19.95,350.7
2254013,39.788542,-86.235399,19.69,358.3
2254514,39.788542,-86.235399,19.69,358.3
2255014,39.788621,-86.235393,19.31,5.0
2255517,39.788621,-86.235393,19.31,5.0
2256017,39.788697,-86.235376,19.11,11.4
2256519,39.788697,-86.235376,19.11,11.4
2257019,39.788771,-86.235350,18.86,15.9
2257521,39.788771,-86.235350,18.86,15.9
2258021,39.788844,-86.235322,18.69,16.2
2258505,39.788844,-86.235322,18.69,16.2
2259006,39.788917,-86.235296,18.57,14.7
2259507,39.788917,-86.235296,18.57,14.7
2260008,39.788990,-86.235273,18.54,12.7
2260510,39.788990,-86.235273,18.54,12.7
2261011,39.789063,-86.235256,18.47,9.1
2261512,39.789063,-86.235256,18.47,9.1
2262013,39.789137,-86.235250,18.40,1.5
2262514,39.789137,-86.235250,18.40,1.5
2263015,39.789211,-86.235259,18.38,351.6
2263517,39.789211,-86.235259,18.38,351.6
2264018,39.789283,-86.235284,18.46,341.1
2264519,39.789283,-86.235284,18.46,341.1
