millis,lat,lon,speed_mph,heading_deg,accel_x_g,accel_y_g,accel_z_g
4768004,39.795281,-86.238724,16.42,359.3,0.4315,-0.0930,0.5691
4768504,39.795352,-86.238726,17.96,359.1,-0.0639,0.4579,1.1576
4769004,39.795352,-86.238726,17.96,359.1,0.1884,-0.2533,-0.0642
4769504,39.795428,-86.238726,19.40,359.3,1.0116,-0.2150,0.6492
4770004,39.795428,-86.238726,19.40,359.3,0.6472,-0.0718,1.6452
4770504,39.795510,-86.238727,20.74,359.2,-0.2055,0.6128,1.4541
4771004,39.795510,-86.238727,20.74,359.2,0.5533,0.2719,1.5378
4771504,39.795593,-86.238728,20.64,359.2,0.6306,0.6409,1.4836
4772004,39.795593,-86.238728,20.64,359.2,0.2982,0.2458,0.6377
4772504,39.795676,-86.238729,20.48,359.2,0.3046,0.2419,0.9089
4773004,39.795676,-86.238729,20.48,359.2,0.1030,0.3256,1.4758
4773504,39.795758,-86.238730,20.31,359.4,0.5638,0.0100,0.8071
4774004,39.795758,-86.238730,20.31,359.4,-0.2013,0.7624,1.6740
4774504,39.795839,-86.238731,20.07,359.6,-0.3329,0.1635,0.7168
4775004,39.795839,-86.238731,20.07,359.6,0.3732,0.3929,0.5447
4775504,39.795920,-86.238733,19.86,359.2,-0.0181,0.2231,0.5694
4776004,39.795920,-86.238733,19.86,359.2,0.4522,0.1791,1.2613
4776504,39.796000,-86.238735,19.72,359.2,0.3780,0.6275,1.1322
4777004,39.796000,-86.238735,19.72,359.2,-0.0581,0.3639,1.0985
4777504,39.796079,-86.238737,19.53,359.1,0.0947,0.2765,0.9106
4778004,39.796079,-86.238737,19.53,359.1,0.3817,0.6175,1.6303
4778504,39.796156,-86.238738,19.34,359.3,0.0688,0.3715,0.9674
4779004,39.796156,-86.238738,19.34,359.3,1.0831,0.3124,1.6881
4779504,39.796233,-86.238739,19.21,359.1,0.2128,0.3434,1.0485
4780004,39.796233,-86.238739,19.21,359.1,0.2641,0.0827,0.4322
4780504,39.796309,-86.238741,19.02,359.1,0.4835,0.1657,1.0189
4781004,39.796309,-86.238741,19.02,359.1,0.0364,0.6092,1.3411
4781504,39.796385,-86.238742,18.91,359.1,-3.9986,3.6904,3.9985
4782004,39.796385,-86.238742,18.91,359.1,-0.0056,0.3175,0.5286
4782504,39.796461,-86.238744,18.70,359.1,0.1171,0.4400,1.4805
4783004,39.796461,-86.238744,18.70,359.1,-0.1340,0.3375,0.5540
4783504,39.796535,-86.238745,18.48,358.9,0.0556,0.3873,0.7617
4784004,39.796535,-86.238745,18.48,358.9,0.1208,0.2153,0.5259
4784504,39.796609,-86.238747,18.33,358.6,0.4061,0.2304,0.5438
4785004,39.796609,-86.238747,18.33,358.6,0.1489,0.3963,1.2340
4785504,39.796682,-86.238750,18.23,358.4,-0.0161,0.1457,0.4173
4786004,39.796682,-86.238750,18.23,358.4,0.1852,0.4566,0.8088
4786504,39.796755,-86.238752,18.03,358.7,0.9184,0.0212,1.7860
4787004,39.796755,-86.238752,18.03,358.7,0.1869,0.2826,0.6468
4787504,39.796827,-86.238754,17.93,358.6,0.0869,0.0586,0.2045
4788004,39.796827,-86.238754,17.93,358.6,0.0410,0.2997,0.5503
4788504,39.796898,-86.238756,17.78,358.6,0.9133,0.2787,0.9960
4789004,39.796898,-86.238756,17.78,358.6,-0.4505,0.7131,1.4202
4789504,39.796970,-86.238759,17.64,358.2,-0.0910,0.6021,1.4951
4790004,39.796970,-86.238759,17.64,358.2,0.2096,-0.0059,0.7629
4790504,39.797039,-86.238763,16.88,357.6,0.1254,0.5320,1.0433
4791004,39.797039,-86.238763,16.88,357.6,0.4774,0.4627,0.5189
4791504,39.797107,-86.238764,17.42,359.2,-0.0883,0.0159,0.0913
4792004,39.797107,-86.238764,17.42,359.2,-0.3163,0.4732,0.9599
4792504,39.797177,-86.238765,17.27,359.0,0.2170,0.5694,0.9657
4793004,39.797177,-86.238765,17.27,359.0,-0.1137,0.3927,1.0621
4793504,39.797245,-86.238765,16.99,358.9,0.3668,0.4842,0.7395
4794004,39.797245,-86.238765,16.99,358.9,-0.1518,0.2814,0.1499
4794504,39.797313,-86.238764,16.90,0.5,-0.0366,0.1835,0.8469
4795004,39.797313,-86.238764,16.90,0.5,0.0117,0.1201,0.4798
4795504,39.797378,-86.238761,16.69,0.5,0.5174,0.0151,0.6548
4796004,39.797378,-86.238761,16.69,0.5,0.3322,0.0576,0.7253
4796504,39.797443,-86.238759,16.43,0.4,0.3302,0.0993,0.6692
4797004,39.797443,-86.238759,16.43,0.4,-0.0068,0.2663,1.1151
4797504,39.797509,-86.238759,16.46,359.3,0.3419,0.3624,0.7934
4798004,39.797509,-86.238759,16.46,359.3,0.3568,0.2035,0.7007
4798504,39.797575,-86.238760,16.44,359.5,0.1577,0.2719,0.6702
4799004,39.797575,-86.238760,16.44,359.5,0.1743,0.3239,0.5291
4799504,39.797639,-86.238758,16.18,0.5,0.2143,0.3161,1.0939
4800004,39.797639,-86.238758,16.18,0.5,0.0317,0.3905,1.2015
4800504,39.797704,-86.238756,16.16,0.2,0.1416,0.1140,0.7331
4801004,39.797704,-86.238756,16.16,0.2,0.5120,0.3353,1.5837
4801504,39.797769,-86.238757,16.03,0.1,0.5130,0.2855,0.7258
4802004,39.797769,-86.238757,16.03,0.1,0.3666,-0.0466,0.1852
4802504,39.797831,-86.238756,15.77,0.5,0.0842,0.0852,0.5557
4803004,39.797831,-86.238756,15.77,0.5,0.5252,0.2682,0.6184
4803504,39.797894,-86.238755,15.69,0.6,0.0818,0.4039,0.9567
4804004,39.797894,-86.238755,15.69,0.6,0.0671,0.5865,1.2603
4804504,39.797956,-86.238753,15.47,0.7,0.0185,0.4930,1.1100
4805004,39.797956,-86.238753,15.47,0.7,0.1401,0.0239,0.9360
4805504,39.798019,-86.238752,15.51,0.0,0.0222,0.3724,1.3018
4806004,39.798019,-86.238752,15.51,0.0,0.2624,0.4230,1.5195
4806504,39.798082,-86.238752,15.45,359.7,0.1682,0.2934,1.0646
4807004,39.798082,-86.238752,15.45,359.7,0.0112,0.2043,0.8027
4807504,39.798144,-86.238752,15.33,0.2,0.5257,0.0510,0.9030
4808004,39.798144,-86.238752,15.33,0.2,0.1782,0.5040,1.0763
4808504,39.798206,-86.238752,15.21,0.1,0.1643,0.4561,0.7624
4809004,39.798206,-86.238752,15.21,0.1,0.3395,0.1577,1.0829
4809504,39.798266,-86.238753,15.12,0.1,0.8337,0.9316,1.0263
4810004,39.798266,-86.238753,15.12,0.1,0.3773,0.2082,0.5821
4810504,39.798328,-86.238753,15.02,0.5,0.2973,0.3917,1.1859
4811004,39.798328,-86.238753,15.02,0.5,0.1384,0.2514,0.6355
4811504,39.798389,-86.238754,14.90,0.6,-0.1818,0.6060,1.8421
4812004,39.798389,-86.238754,14.90,0.6,0.3148,0.1064,0.3168
4812504,39.798449,-86.238754,14.80,0.8,-0.1799,0.2726,1.1966
4813004,39.798449,-86.238754,14.80,0.8,0.2802,0.3793,1.3955
4813504,39.798508,-86.238753,14.60,0.9,0.3641,0.3383,0.5860
4814004,39.798508,-86.238753,14.60,0.9,0.4513,0.4420,1.4617
4814504,39.798567,-86.238751,14.55,1.1,0.1201,0.2863,0.9489
4815004,39.798567,-86.238751,14.55,1.1,0.1467,0.2636,0.9782
4815504,39.798626,-86.238750,14.41,1.2,0.5452,0.0920,1.4885
4816004,39.798626,-86.238750,14.41,1.2,-0.0071,0.1333,0.7078
4816504,39.798684,-86.238748,14.35,1.6,0.3346,0.0093,0.4398
4817004,39.798684,-86.238748,14.35,1.6,-0.5508,0.8854,2.3203
4817504,39.798741,-86.238747,14.22,1.9,-0.0783,0.2680,0.9955
4818004,39.798741,-86.238747,14.22,1.9,-0.1479,0.1887,0.3873
4818504,39.798798,-86.238744,14.11,2.2,0.0500,0.0935,0.7183
4819004,39.798798,-86.238744,14.11,2.2,0.2726,0.3222,1.9698
4819504,39.798855,-86.238742,14.12,2.5,0.3854,0.5906,1.3284
4820004,39.798855,-86.238742,14.12,2.5,0.2785,0.2680,1.0397
4820504,39.798912,-86.238739,14.06,3.0,0.6836,0.1196,1.2332
4821004,39.798912,-86.238739,14.06,3.0,0.1054,0.2765,0.8330
4821504,39.798969,-86.238735,14.03,3.4,-0.0063,0.4879,0.8579
4822004,39.798969,-86.238735,14.03,3.4,0.3187,0.1569,0.5638
4822504,39.799026,-86.238730,13.97,4.6,-0.0081,0.3268,0.8286
4823004,39.799026,-86.238730,13.97,4.6,0.0444,0.3744,0.9516
4823504,39.799082,-86.238723,13.92,6.1,0.1389,0.2555,0.4762
4824004,39.799082,-86.238723,13.92,6.1,0.3444,-0.0417,0.3951
4824504,39.799138,-86.238713,13.95,7.7,0.3593,0.3700,0.9494
4825004,39.799138,-86.238713,13.95,7.7,0.3783,0.3893,1.0036
4825504,39.799194,-86.238703,13.91,8.2,0.4454,0.6241,1.6325
4826004,39.799194,-86.238703,13.91,8.2,0.2692,0.3356,1.1720
4826504,39.799250,-86.238692,13.90,9.1,0.3651,0.2343,1.0863
4827004,39.799250,-86.238692,13.90,9.1,0.1696,0.3368,1.0963
4827504,39.799305,-86.238678,13.97,11.3,0.0237,0.1581,0.5133
4828004,39.799305,-86.238678,13.97,11.3,0.1047,0.0862,0.3573
4828504,39.799360,-86.238663,13.94,13.3,0.0927,0.3654,0.8396
4829004,39.799360,-86.238663,13.94,13.3,0.7532,0.2077,0.3212
4829504,39.799416,-86.238645,13.96,15.1,0.3380,0.3683,1.3670
4830004,39.799416,-86.238645,13.96,15.1,-0.1020,0.4383,1.0638
4830504,39.799470,-86.238625,14.04,17.1,0.2338,0.2355,0.7258
4831004,39.799470,-86.238625,14.04,17.1,0.3751,-0.1052,0.2004
4831504,39.799524,-86.238602,14.03,19.5,0.2519,0.3639,0.8176
4832004,39.799524,-86.238602,14.03,19.5,0.1643,0.3068,0.6868
4832504,39.799577,-86.238574,13.92,23.6,-0.0286,0.2560,0.8173
4833004,39.799577,-86.238574,13.92,23.6,0.2987,0.1865,0.8452
4833504,39.799628,-86.238542,13.71,27.4,0.1760,0.1520,0.6363
4834004,39.799628,-86.238542,13.71,27.4,0.4625,0.3100,1.1676
4834504,39.799675,-86.238506,13.53,31.9,0.1577,0.2072,0.6675
4835004,39.799675,-86.238506,13.53,31.9,0.0866,0.2863,1.0936
4835504,39.799720,-86.238464,13.48,39.8,0.0862,0.3046,1.2156
4836004,39.799720,-86.238464,13.48,39.8,0.0571,0.2350,0.9840
4836504,39.799758,-86.238415,13.27,47.6,0.2567,0.3837,1.3845
4837004,39.799758,-86.238415,13.27,47.6,-0.3492,0.3995,0.9899
4837504,39.799790,-86.238361,13.03,55.9,-0.3524,0.2943,1.0350
4838004,39.799790,-86.238361,13.03,55.9,0.2414,0.1423,1.1895
4838504,39.799815,-86.238303,12.73,63.1,-0.0896,0.4557,0.7295
4839004,39.799815,-86.238303,12.73,63.1,0.1579,0.3927,1.0690
4839504,39.799836,-86.238244,12.35,67.1,0.1250,0.2494,1.0199
4840004,39.799836,-86.238244,12.35,67.1,-0.0671,0.3729,0.9506
4840504,39.799855,-86.238186,12.01,67.1,0.1960,0.3546,1.2332
4841004,39.799855,-86.238186,12.01,67.1,-0.1852,0.2258,0.9235
4841504,39.799875,-86.238129,11.71,64.7,0.2375,0.1342,0.7302
4842004,39.799875,-86.238129,11.71,64.7,0.5440,0.2089,0.3461
4842504,39.799897,-86.238075,11.50,61.9,-0.0666,-0.0940,0.5074
4843004,39.799897,-86.238075,11.50,61.9,0.2760,0.2402,0.9508
4843504,39.799921,-86.238022,12.14,58.7,0.7951,0.1938,0.1655
4844004,39.799921,-86.238022,12.14,58.7,0.2777,0.2048,0.8972
4844504,39.799951,-86.237964,13.48,56.6,0.8471,-0.1362,0.3344
4845004,39.799951,-86.237964,13.48,56.6,0.4549,-0.1062,0.5479
4845504,39.799986,-86.237904,14.93,52.0,-0.0988,0.0168,0.8439
4846004,39.799986,-86.237904,14.93,52.0,0.4676,0.0937,0.2414
4846504,39.800031,-86.237844,16.39,43.9,1.0668,-0.0207,0.1484
4847004,39.800031,-86.237844,16.39,43.9,0.6687,0.2851,0.4430
4847504,39.800086,-86.237789,17.86,36.0,0.5035,0.4815,1.5476
4848004,39.800086,-86.237789,17.86,36.0,0.0459,-0.0076,-0.1555
4848504,39.800151,-86.237736,19.43,31.3,0.5154,0.0410,-0.0329
4849004,39.800151,-86.237736,19.43,31.3,0.6111,-0.1508,0.6997
4849504,39.800221,-86.237682,20.71,29.8,0.1801,0.2999,0.5640
4850004,39.800221,-86.237682,20.71,29.8,0.1345,0.1245,0.0730
4850504,39.800295,-86.237630,20.73,28.9,-0.1330,0.1025,0.6099
4851004,39.800295,-86.237630,20.73,28.9,0.2367,0.3717,0.5809
4851504,39.800368,-86.237577,20.68,29.8,-0.2760,0.5740,0.8583
4852004,39.800368,-86.237577,20.68,29.8,0.1528,0.2711,1.0814
4852504,39.800440,-86.237522,20.60,30.3,0.0871,0.5850,1.0870
4853004,39.800440,-86.237522,20.60,30.3,-0.3229,0.1159,0.1352
4853504,39.800510,-86.237466,20.56,31.8,0.0181,0.4347,0.6241
4854004,39.800510,-86.237466,20.56,31.8,0.0649,0.5306,1.0385
4854504,39.800579,-86.237407,20.47,34.2,0.2221,0.4049,1.2244
4855004,39.800579,-86.237407,20.47,34.2,0.1933,0.0222,0.5384
4855504,39.800646,-86.237344,20.36,37.1,-0.0810,0.0210,0.1015
4856004,39.800646,-86.237344,20.36,37.1,0.1203,0.3485,0.5350
4856504,39.800708,-86.237276,20.24,41.8,0.1599,0.0442,0.4034
4857004,39.800708,-86.237276,20.24,41.8,-0.2009,0.2826,0.9416
4857504,39.800766,-86.237203,20.08,45.8,0.6221,0.0498,0.7610
4858004,39.800766,-86.237203,20.08,45.8,-0.0076,0.2089,1.2762
4858504,39.800819,-86.237125,19.85,49.8,0.4784,0.1718,0.9487
4859004,39.800819,-86.237125,19.85,49.8,0.2380,-0.1513,0.1045
4859504,39.800868,-86.237045,19.72,53.2,0.8432,-0.1450,0.6094
4860004,39.800868,-86.237045,19.72,53.2,0.2294,0.7305,1.8785
4860504,39.800913,-86.236960,19.64,56.9,-0.0105,0.3622,1.0084
4861004,39.800913,-86.236960,19.64,56.9,0.2092,0.3790,0.3905
4861504,39.800955,-86.236874,19.54,59.1,0.4762,0.0176,0.2157
4862004,39.800955,-86.236874,19.54,59.1,0.2519,0.6021,1.0236
4862504,39.800994,-86.236786,19.37,60.3,-0.7268,0.5086,0.4708
4863004,39.800994,-86.236786,19.37,60.3,0.4435,0.3690,0.9050
4863504,39.801032,-86.236698,19.22,61.0,0.0124,0.3597,1.0653
4864004,39.801032,-86.236698,19.22,61.0,0.2057,0.1491,0.6058
4864504,39.801069,-86.236610,19.03,62.0,0.3910,0.0017,0.9882
4865004,39.801069,-86.236610,19.03,62.0,-0.2072,0.2338,0.4398
4865504,39.801104,-86.236522,18.93,62.7,0.9635,0.1364,1.5256
4866004,39.801104,-86.236522,18.93,62.7,-0.0378,0.4427,0.5911
4866504,39.801139,-86.236434,18.83,63.0,0.4122,-0.0908,1.4582
4867004,39.801139,-86.236434,18.83,63.0,0.0195,0.0769,0.4293
4867504,39.801171,-86.236345,18.73,65.0,0.2031,0.0808,1.6828
4868004,39.801171,-86.236345,18.73,65.0,0.0124,0.1223,0.4669
4868504,39.801194,-86.236253,18.69,74.9,-0.3265,0.4813,1.7099
4869004,39.801194,-86.236253,18.69,74.9,0.1926,0.1425,0.8371
4869504,39.801204,-86.236157,18.53,85.3,-0.1428,0.4217,0.9162
4870004,39.801204,-86.236157,18.53,85.3,0.1052,0.1106,1.0719
4870504,39.801200,-86.236060,18.44,96.4,0.3102,0.1760,0.5904
4871004,39.801200,-86.236060,18.44,96.4,0.1611,0.0964,0.5816
4871504,39.801182,-86.235968,18.34,107.4,-0.9098,0.6770,1.7711
4872004,39.801182,-86.235968,18.34,107.4,0.1372,0.4622,1.0297
4872504,39.801150,-86.235882,18.22,118.3,0.0329,0.2724,0.6531
4873004,39.801150,-86.235882,18.22,118.3,-0.3370,0.6875,1.8460
4873504,39.801107,-86.235806,18.17,129.1,-0.2885,0.5687,1.3501
4874004,39.801107,-86.235806,18.17,129.1,0.0322,0.3024,0.6773
4874504,39.801055,-86.235740,18.14,137.6,0.0825,0.1655,0.6204
4875004,39.801055,-86.235740,18.14,137.6,0.7224,0.4051,0.7468
4875504,39.800997,-86.235683,17.99,143.9,0.3683,0.0166,1.7975
4876004,39.800997,-86.235683,17.99,143.9,0.4281,-0.0403,0.6663
4876504,39.800935,-86.235635,17.86,150.2,0.1716,0.1806,0.3436
4877004,39.800935,-86.235635,17.86,150.2,0.1452,0.1730,0.1518
4877504,39.800870,-86.235595,17.77,156.2,0.4239,0.1103,1.4294
4878004,39.800870,-86.235595,17.77,156.2,0.1811,0.3229,0.3900
4878504,39.800801,-86.235564,17.73,162.6,0.1611,0.3666,1.1903
4879004,39.800801,-86.235564,17.73,162.6,-0.2136,0.3985,0.5423
4879504,39.800731,-86.235545,17.64,168.9,-0.0041,0.0718,0.1530
4880004,39.800731,-86.235545,17.64,168.9,-0.1850,0.3180,1.0780
4880504,39.800661,-86.235533,17.51,173.5,0.0081,0.5701,0.9552
4881004,39.800661,-86.235533,17.51,173.5,0.5252,0.1242,0.4083
4881504,39.800591,-86.235524,17.40,174.3,0.0952,0.8374,1.8111
4882004,39.800591,-86.235524,17.40,174.3,0.4925,0.4971,1.4636
4882504,39.800521,-86.235516,17.33,174.7,0.3373,0.5274,1.5503
4883004,39.800521,-86.235516,17.33,174.7,0.0842,0.3329,1.0348
4883504,39.800452,-86.235508,17.20,174.8,0.5115,0.4088,1.6227
4884004,39.800452,-86.235508,17.20,174.8,-0.0305,0.9013,1.7597
4884504,39.800383,-86.235500,17.09,174.7,-0.1010,0.3368,0.7124
4885004,39.800383,-86.235500,17.09,174.7,-0.1430,0.2389,0.5726
4885504,39.800314,-86.235491,16.97,174.6,0.1540,0.3078,1.2898
4886004,39.800314,-86.235491,16.97,174.6,0.8420,0.3871,1.4258
4886504,39.800247,-86.235483,16.86,174.7,0.0493,0.3456,1.0368
4887004,39.800247,-86.235483,16.86,174.7,0.3995,0.0835,0.6890
4887504,39.800179,-86.235474,16.79,174.7,0.0498,0.4613,1.2108
4888004,39.800179,-86.235474,16.79,174.7,0.3178,0.3187,1.1297
4888504,39.800112,-86.235466,16.70,174.7,0.4081,0.1179,1.3599
4889004,39.800112,-86.235466,16.70,174.7,0.5733,0.3998,0.6629
4889504,39.800045,-86.235457,16.55,174.7,0.2121,0.5506,1.6930
4890004,39.800045,-86.235457,16.55,174.7,0.5411,0.2714,1.0868
4890504,39.799979,-86.235449,16.39,174.5,0.5711,0.2140,0.8391
4891004,39.799979,-86.235449,16.39,174.5,-0.2248,0.5018,1.3811
4891504,39.799913,-86.235441,16.28,174.4,-0.1555,0.4317,0.9989
4892004,39.799913,-86.235441,16.28,174.4,0.3463,0.3339,0.6939
4892504,39.799848,-86.235431,16.15,172.9,-0.0164,0.3112,0.6255
4893004,39.799848,-86.235431,16.15,172.9,0.1018,0.1228,0.7295
4893504,39.799784,-86.235418,16.02,170.8,0.1159,0.2663,0.9958
4894004,39.799784,-86.235418,16.02,170.8,0.4517,0.2963,0.8357
4894504,39.799721,-86.235400,15.83,166.0,0.2035,0.0488,0.5796
4895004,39.799721,-86.235400,15.83,166.0,0.3700,0.2541,0.5428
4895504,39.799660,-86.235377,15.71,162.4,0.4935,0.5770,1.1703
4896004,39.799660,-86.235377,15.71,162.4,-0.0893,0.3985,0.9796
4896504,39.799600,-86.235350,15.48,160.1,0.3461,0.1369,0.7983
4897004,39.799600,-86.235350,15.48,160.1,0.2565,0.3270,0.9155
4897504,39.799543,-86.235319,15.20,155.8,-0.0844,0.2968,1.0214
4898004,39.799543,-86.235319,15.20,155.8,0.4901,0.3268,1.2933
4898504,39.799489,-86.235283,14.85,151.5,-0.1416,0.2621,0.8078
4899004,39.799489,-86.235283,14.85,151.5,0.4149,0.1132,0.9596
4899504,39.799438,-86.235245,14.58,149.7,0.3097,0.6924,1.4988
4900004,39.799438,-86.235245,14.58,149.7,0.5774,-0.0164,1.0931
4900504,39.799387,-86.235207,14.44,149.9,0.4600,0.2834,1.1690
4901004,39.799387,-86.235207,14.44,149.9,0.2106,0.0883,0.5191
4901504,39.799337,-86.235170,14.21,150.3,-0.0766,0.2194,0.5674
4902004,39.799337,-86.235170,14.21,150.3,0.2521,0.4374,0.9806
4902504,39.799288,-86.235134,14.06,150.9,-0.2653,0.7785,1.4404
4903004,39.799288,-86.235134,14.06,150.9,0.2031,0.3819,1.7167
4903504,39.799237,-86.235101,13.91,155.0,0.4491,0.2873,1.4419
4904004,39.799237,-86.235101,13.91,155.0,0.1918,0.1516,0.7297
4904504,39.799184,-86.235075,13.80,160.1,0.3500,0.1867,1.5927
4905004,39.799184,-86.235075,13.80,160.1,0.3661,0.2982,1.5022
4905504,39.799131,-86.235054,13.69,163.6,0.4669,0.4225,1.3875
4906004,39.799131,-86.235054,13.69,163.6,0.3610,0.2284,1.1373
4906504,39.799077,-86.235036,13.67,165.8,0.1245,0.4652,1.1949
4907004,39.799077,-86.235036,13.67,165.8,0.6353,-0.0171,1.1520
4907504,39.799023,-86.235021,13.69,167.7,0.3463,0.2384,1.1781
4908004,39.799023,-86.235021,13.69,167.7,0.6775,0.2487,1.8719
4908504,39.798969,-86.235007,13.64,169.4,0.0888,0.1894,0.9501
4909004,39.798969,-86.235007,13.64,169.4,0.1491,0.3700,1.1278
4909504,39.798915,-86.234995,13.54,170.6,0.3029,0.2831,1.1888
4910004,39.798915,-86.234995,13.54,170.6,0.0566,0.3829,0.9909
4910504,39.798861,-86.234985,13.46,171.8,-0.0273,0.1747,0.2882
4911004,39.798861,-86.234985,13.46,171.8,0.0678,0.1530,0.2492
4911504,39.798807,-86.234977,13.42,173.0,0.1274,0.1186,0.4068
4912004,39.798807,-86.234977,13.42,173.0,0.1721,0.3148,0.9940
4912504,39.798753,-86.234970,13.43,174.2,0.5652,0.1618,1.5627
4913004,39.798753,-86.234970,13.43,174.2,0.0122,0.4605,1.4124
4913504,39.798699,-86.234963,13.42,175.2,0.3197,0.2223,0.9945
4914004,39.798699,-86.234963,13.42,175.2,0.0261,0.4378,0.9823
4914504,39.798646,-86.234958,13.41,175.8,0.0395,0.2272,0.5726
4915004,39.798646,-86.234958,13.41,175.8,0.0027,0.0635,0.2577
4915504,39.798592,-86.234953,13.41,176.6,0.2411,0.3388,1.1117
4916004,39.798592,-86.234953,13.41,176.6,0.2316,0.1367,0.5750
4916504,39.798538,-86.234949,13.41,177.2,0.5084,0.3187,1.4880
4917004,39.798538,-86.234949,13.41,177.2,0.2670,0.2812,0.9784
4917504,39.798485,-86.234947,13.38,177.5,-0.2553,0.6880,1.2420
4918004,39.798485,-86.234947,13.38,177.5,0.1376,0.2289,0.5006
4918504,39.798431,-86.234943,13.42,177.6,0.1342,0.2567,0.5259
4919004,39.798431,-86.234943,13.42,177.6,0.1008,0.1699,0.6765
4919504,39.798378,-86.234941,13.30,178.1,0.1855,0.2914,1.4336
4920004,39.798378,-86.234941,13.30,178.1,0.4361,0.2341,1.2093
4920504,39.798324,-86.234938,13.28,178.3,0.0625,0.3668,1.0404
4921004,39.798324,-86.234938,13.28,178.3,0.2890,0.2672,0.6707
4921504,39.798271,-86.234937,13.21,178.5,-0.0041,0.2941,0.6502
4922004,39.798271,-86.234937,13.21,178.5,0.3910,0.2150,0.9809
4922504,39.798219,-86.234935,13.15,178.7,0.4222,0.4320,1.0270
4923004,39.798219,-86.234935,13.15,178.7,0.0024,0.3783,0.7371
4923504,39.798167,-86.234933,13.12,179.0,0.1103,0.2333,0.7776
4924004,39.798167,-86.234933,13.12,179.0,0.0813,0.4586,1.2833
4924504,39.798114,-86.234932,13.10,179.1,0.2116,0.3661,1.1368
4925004,39.798114,-86.234932,13.10,179.1,0.2172,0.2262,0.5796
4925504,39.798061,-86.234931,13.08,179.3,-0.0005,0.4371,1.2813
4926004,39.798061,-86.234931,13.08,179.3,0.2792,0.3119,1.0636
4926504,39.798009,-86.234930,13.05,179.2,0.2443,0.3309,1.1100
4927004,39.798009,-86.234930,13.05,179.2,0.0083,0.3514,0.8047
4927504,39.797956,-86.234929,13.07,179.4,0.2021,0.2328,1.0919
4928004,39.797956,-86.234929,13.07,179.4,0.0832,0.5645,1.1336
4928504,39.797903,-86.234928,13.07,179.4,0.0544,0.3815,0.9072
4929004,39.797903,-86.234928,13.07,179.4,-0.0664,0.2721,0.9172
4929504,39.797851,-86.234927,13.10,179.5,0.0359,0.1806,0.9086
4930004,39.797851,-86.234927,13.10,179.5,0.3351,0.1579,0.6404
4930504,39.797798,-86.234927,13.19,179.5,-0.0813,0.3351,0.6802
4931004,39.797798,-86.234927,13.19,179.5,-0.0991,0.4520,0.9240
4931504,39.797745,-86.234926,13.26,179.1,0.1069,0.2873,1.0094
4932004,39.797745,-86.234926,13.26,179.1,-0.0037,0.3902,1.1227
4932504,39.797691,-86.234925,13.31,179.0,0.0837,0.2946,0.7663
4933004,39.797691,-86.234925,13.31,179.0,0.1718,0.2733,0.8662
4933504,39.797638,-86.234923,13.41,179.0,0.2812,0.3710,1.2486
4934004,39.797638,-86.234923,13.41,179.0,0.1801,0.4144,0.8835
4934504,39.797584,-86.234922,13.41,178.7,0.1189,0.0976,0.1103
4935004,39.797584,-86.234922,13.41,178.7,0.1037,0.1774,0.4249
4935504,39.797530,-86.234921,13.38,178.8,0.1640,0.2104,0.9306
4936004,39.797530,-86.234921,13.38,178.8,0.3754,0.1762,1.0175
4936504,39.797476,-86.234919,13.38,178.9,0.2184,0.3470,0.9814
4937004,39.797476,-86.234919,13.38,178.9,0.1130,0.3756,0.9687
4937504,39.797422,-86.234917,13.42,178.9,0.9401,-0.2755,2.0267
4938004,39.797422,-86.234917,13.42,178.9,0.2633,0.2487,1.0680
4938504,39.797368,-86.234916,13.45,178.9,0.1713,0.3676,1.1822
4939004,39.797368,-86.234916,13.45,178.9,0.2824,0.1445,1.0167
4939504,39.797314,-86.234914,13.44,178.9,-0.3080,0.5752,1.1139
4940004,39.797314,-86.234914,13.44,178.9,0.2394,0.0779,0.6328
4940504,39.797261,-86.234913,13.40,179.2,0.0842,0.3524,1.3050
4941004,39.797261,-86.234913,13.40,179.2,0.3026,0.3319,1.5280
4941504,39.797207,-86.234912,13.30,179.5,-0.0095,0.2751,0.8059
4942004,39.797207,-86.234912,13.30,179.5,0.1396,0.4776,0.9650
4942504,39.797154,-86.234912,13.21,179.6,0.0952,0.3322,0.7925
4943004,39.797154,-86.234912,13.21,179.6,-0.0361,0.3178,0.8701
4943504,39.797101,-86.234912,13.12,179.7,0.3795,0.2216,1.2181
4944004,39.797101,-86.234912,13.12,179.7,0.0964,0.2711,0.7446
4944504,39.797048,-86.234912,13.10,179.9,0.1796,0.1308,0.6838
4945004,39.797048,-86.234912,13.10,179.9,0.3375,0.3292,1.1127
4945504,39.796996,-86.234911,13.05,179.8,0.1306,0.2287,0.8032
4946004,39.796996,-86.234911,13.05,179.8,0.0654,0.4803,1.3081
4946504,39.796943,-86.234911,13.03,179.6,0.3224,0.2416,0.5611
4947004,39.796943,-86.234911,13.03,179.6,0.4764,0.3263,1.5066
4947504,39.796891,-86.234910,12.93,179.5,0.1906,0.1767,0.4693
4948004,39.796891,-86.234910,12.93,179.5,0.2011,0.3212,0.7907
4948504,39.796840,-86.234910,12.80,179.4,0.5025,0.3336,1.4006
4949004,39.796840,-86.234910,12.80,179.4,-0.0339,0.3419,0.7414
4949504,39.796788,-86.234910,12.83,179.3,0.1191,0.2638,0.7646
