timestamp,latitude,longitude,speed,heading
170021,39.792467,-86.238145,0.43,88.8
170506,39.792467,-86.238145,0.43,88.8
171006,39.792469,-86.238145,0.23,88.8
171509,39.792469,-86.238145,0.23,88.8
172009,39.792471,-86.238144,0.29,88.8
172510,39.792471,-86.238144,0.29,88.8
173010,39.792471,-86.238145,0.54,88.8
173513,39.792471,-86.238145,0.54,88.8
174013,39.792475,-86.238140,0.62,88.8
174514,39.792475,-86.238140,0.62,88.8
175015,39.792475,-86.238137,0.36,88.8
175517,39.792475,-86.238137,0.36,88.8
176017,39.792473,-86.238134,0.08,88.8
176519,39.792473,-86.238134,0.08,88.8
177019,39.792473,-86.238127,0.84,88.8
177521,39.792473,-86.238127,0.84,88.8
178021,39.792476,-86.238128,0.66,88.8
178505,39.792476,-86.238128,0.66,88.8
179006,39.792477,-86.238131,0.81,88.8
179507,39.792477,-86.238131,0.81,88.8
180008,39.792474,-86.238136,0.03,88.8
180510,39.792474,-86.238136,0.03,88.8
181011,39.792472,-86.238141,0.12,88.8
181512,39.792472,-86.238141,0.12,88.8
182013,39.792473,-86.238143,0.02,88.8
182514,39.792473,-86.238143,0.02,88.8
183015,39.792473,-86.238144,0.12,88.8
183517,39.792473,-86.238144,0.12,88.8
184018,39.792472,-86.238142,0.32,88.8
184519,39.792472,-86.238142,0.32,88.8
185019,39.792471,-86.238140,0.03,88.8
185521,39.792471,-86.238140,0.03,88.8
186021,39.792472,-86.238137,0.38,88.8
186506,39.792472,-86.238137,0.38,88.8
187006,39.792469,-86.238133,0.22,88.8
187509,39.792469,-86.238133,0.22,88.8
188009,39.792466,-86.238130,0.21,88.8
188510,39.792466,-86.238130,0.21,88.8
189010,39.792467,-86.238130,0.13,88.8
189513,39.792467,-86.238130,0.13,88.8
190013,39.792468,-86.238132,0.02,88.8
190514,39.792468,-86.238132,0.02,88.8
191015,39.792470,-86.238135,0.10,88.8
191517,39.792470,-86.238135,0.10,88.8
192017,39.792471,-86.238137,0.24,88.8
192519,39.792471,-86.238137,0.24,88.8
193019,39.792474,-86.238146,0.15,88.8
193521,39.792474,-86.238146,0.15,88.8
194021,39.792476,-86.238152,0.15,88.8
194505,39.792476,-86.238152,0.15,88.8
195006,39.792475,-86.238155,0.18,88.8
195507,39.792475,-86.238155,0.18,88.8
196008,39.792474,-86.238153,0.16,88.8
196510,39.792474,-86.238153,0.16,88.8
197011,39.792475,-86.238154,0.18,88.8
197512,39.792475,-86.238154,0.18,88.8
198013,39.792474,-86.238155,0.45,88.8
198514,39.792474,-86.238155,0.45,88.8
199015,39.792477,-86.238158,0.54,88.8
199517,39.792477,-86.238158,0.54,88.8
200018,39.792478,-86.238164,0.26,88.8
200519,39.792478,-86.238164,0.26,88.8
201019,39.792478,-86.238165,0.24,88.8
201521,39.792478,-86.238165,0.24,88.8
202021,39.792477,-86.238169,0.05,88.8
202506,39.792477,-86.238169,0.05,88.8
203006,39.792473,-86.238170,0.24,88.8
203509,39.792473,-86.238170,0.24,88.8
204009,39.792471,-86.238174,0.28,88.8
204510,39.792471,-86.238174,0.28,88.8
205010,39.792471,-86.238180,0.06,88.8
205513,39.792471,-86.238180,0.06,88.8
206013,39.792469,-86.238182,0.15,88.8
206514,39.792469,-86.238182,0.15,88.8
207014,39.792468,-86.238187,0.25,88.8
207517,39.792468,-86.238187,0.25,88.8
208017,39.792470,-86.238187,0.09,88.8
208519,39.792470,-86.238187,0.09,88.8
209019,39.792475,-86.238182,0.43,88.8
209521,39.792475,-86.238182,0.43,88.8
210021,39.792468,-86.238179,0.06,88.8
210505,39.792468,-86.238179,0.06,88.8
211006,39.792471,-86.238173,0.31,88.8
211507,39.792471,-86.238173,0.31,88.8
212008,39.792481,-86.238174,0.40,88.8
212510,39.792481,-86.238174,0.40,88.8
213011,39.792487,-86.238174,1.25,88.8
213512,39.792487,-86.238174,1.25,88.8
214013,39.792490,-86.238178,0.53,88.8
214514,39.792490,-86.238178,0.53,88.8
215015,39.792490,-86.238179,0.33,88.8
215517,39.792490,-86.238179,0.33,88.8
216018,39.792490,-86.238182,0.09,88.8
216519,39.792490,-86.238182,0.09,88.8
217019,39.792493,-86.238183,0.68,88.8
217521,39.792493,-86.238183,0.68,88.8
218021,39.792510,-86.238174,0.68,88.8
218506,39.792510,-86.238174,0.68,88.8
219006,39.792519,-86.238165,0.30,88.8
219509,39.792519,-86.238165,0.30,88.8
220009,39.792515,-86.238169,0.39,88.8
220510,39.792515,-86.238169,0.39,88.8
221010,39.792523,-86.238164,0.85,88.8
221513,39.792523,-86.238164,0.85,88.8
222013,39.792546,-86.238146,0.47,88.8
222514,39.792546,-86.238146,0.47,88.8
223015,39.792543,-86.238144,0.08,88.8
223517,39.792543,-86.238144,0.08,88.8
224017,39.792604,-86.238193,0.51,88.8
224519,39.792604,-86.238193,0.51,88.8
225019,39.792613,-86.238198,0.85,88.8
225521,39.792613,-86.238198,0.85,88.8
226021,39.792646,-86.238195,0.78,88.8
226505,39.792646,-86.238195,0.78,88.8
227006,39.792668,-86.238203,1.02,88.8
227507,39.792668,-86.238203,1.02,88.8
228008,39.792702,-86.238211,0.48,88.8
228510,39.792702,-86.238211,0.48,88.8
229011,39.792624,-86.238186,0.18,88.8
229512,39.792624,-86.238186,0.18,88.8
230013,39.792574,-86.238167,0.14,88.8
230514,39.792574,-86.238167,0.14,88.8
231015,39.792552,-86.238155,0.23,88.8
231517,39.792552,-86.238155,0.23,88.8
232018,39.792566,-86.238151,0.06,88.8
232519,39.792566,-86.238151,0.06,88.8
233019,39.792581,-86.238148,0.32,88.8
233521,39.792581,-86.238148,0.32,88.8
234021,39.792593,-86.238147,0.10,88.8
234506,39.792593,-86.238147,0.10,88.8
235006,39.792589,-86.238141,0.14,88.8
235509,39.792589,-86.238141,0.14,88.8
236009,39.792594,-86.238136,0.18,88.8
236510,39.792594,-86.238136,0.18,88.8
237010,39.792600,-86.238125,1.83,88.8
237513,39.792600,-86.238125,1.83,88.8
238013,39.792597,-86.238119,1.20,88.8
238514,39.792597,-86.238119,1.20,88.8
239015,39.792596,-86.238115,0.74,88.8
239517,39.792596,-86.238115,0.74,88.8
240017,39.792591,-86.238111,0.74,88.8
240519,39.792591,-86.238111,0.74,88.8
241019,39.792583,-86.238107,0.81,88.8
241521,39.792583,-86.238107,0.81,88.8
242021,39.792572,-86.238106,0.31,88.8
242505,39.792572,-86.238106,0.31,88.8
243006,39.792562,-86.238103,0.14,88.8
243507,39.792562,-86.238103,0.14,88.8
244008,39.792547,-86.238102,0.02,88.8
244510,39.792547,-86.238102,0.02,88.8
245011,39.792533,-86.238103,0.18,88.8
245512,39.792533,-86.238103,0.18,88.8
246013,39.792524,-86.238107,0.83,88.8
246514,39.792524,-86.238107,0.83,88.8
247015,39.792523,-86.238112,0.98,88.8
247517,39.792523,-86.238112,0.98,88.8
248018,39.792521,-86.238114,1.53,88.8
248519,39.792521,-86.238114,1.53,88.8
249019,39.792521,-86.238112,1.97,88.8
249521,39.792521,-86.238112,1.97,88.8
250021,39.792511,-86.238107,2.22,88.8
250506,39.792511,-86.238107,2.22,88.8
251006,39.792513,-86.238090,1.97,88.8
251509,39.792513,-86.238090,1.97,88.8
252009,39.792521,-86.238079,2.88,88.8
252510,39.792521,-86.238079,2.88,88.8
253010,39.792531,-86.238074,2.76,49.1
253513,39.792531,-86.238074,2.76,49.1
254013,39.792542,-86.238072,2.93,49.1
254514,39.792542,-86.238072,2.93,49.1
255015,39.792548,-86.238071,2.62,49.1
255517,39.792548,-86.238071,2.62,49.1
256017,39.792547,-86.238075,2.57,49.1
256519,39.792547,-86.238075,2.57,49.1
257019,39.792553,-86.238069,2.30,49.1
257521,39.792553,-86.238069,2.30,49.1
258021,39.792563,-86.238073,2.55,49.1
258505,39.792563,-86.238073,2.55,49.1
259006,39.792570,-86.238070,2.19,49.1
259507,39.792570,-86.238070,2.19,49.1
260008,39.792576,-86.238063,1.99,49.1
260510,39.792576,-86.238063,1.99,49.1
261011,39.792585,-86.238074,2.05,49.1
261512,39.792585,-86.238074,2.05,49.1
262013,39.792591,-86.238073,2.04,49.1
262514,39.792591,-86.238073,2.04,49.1
263015,39.792597,-86.238074,2.07,49.1
263517,39.792597,-86.238074,2.07,49.1
264018,39.792606,-86.238083,2.04,20.8
264519,39.792606,-86.238083,2.04,20.8
265019,39.792614,-86.238087,1.97,7.4
265521,39.792614,-86.238087,1.97,7.4
266021,39.792619,-86.238090,1.60,7.4
266506,39.792619,-86.238090,1.60,7.4
267006,39.792623,-86.238091,1.08,7.4
267509,39.792623,-86.238091,1.08,7.4
268009,39.792626,-86.238095,0.67,7.4
268510,39.792626,-86.238095,0.67,7.4
269010,39.792628,-86.238098,0.31,7.4
269513,39.792628,-86.238098,0.31,7.4
270013,39.792628,-86.238099,0.56,7.4
270514,39.792628,-86.238099,0.56,7.4
271014,39.792631,-86.238101,1.25,7.4
271517,39.792631,-86.238101,1.25,7.4
272017,39.792637,-86.238105,1.50,7.4
272519,39.792637,-86.238105,1.50,7.4
273019,39.792642,-86.238106,1.52,7.4
273521,39.792642,-86.238106,1.52,7.4
274021,39.792647,-86.238105,1.85,357.3
274505,39.792647,-86.238105,1.85,357.3
275006,39.792653,-86.238107,2.12,348.3
275507,39.792653,-86.238107,2.12,348.3
276008,39.792661,-86.238111,2.07,341.3
276510,39.792661,-86.238111,2.07,341.3
277011,39.792667,-86.238113,1.70,340.9
277512,39.792667,-86.238113,1.70,340.9
278013,39.792672,-86.238116,1.74,338.6
278514,39.792672,-86.238116,1.74,338.6
279015,39.792679,-86.238120,1.75,337.5
279517,39.792679,-86.238120,1.75,337.5
280018,39.792683,-86.238122,1.52,337.5
280519,39.792683,-86.238122,1.52,337.5
281019,39.792685,-86.238123,0.68,337.5
281521,39.792685,-86.238123,0.68,337.5
282021,39.792686,-86.238125,0.44,337.5
282506,39.792686,-86.238125,0.44,337.5
283006,39.792685,-86.238122,0.08,337.5
283509,39.792685,-86.238122,0.08,337.5
284009,39.792684,-86.238119,0.37,337.5
284510,39.792684,-86.238119,0.37,337.5
285010,39.792682,-86.238115,0.51,337.5
285513,39.792682,-86.238115,0.51,337.5
286013,39.792682,-86.238116,0.12,337.5
286514,39.792682,-86.238116,0.12,337.5
287015,39.792682,-86.238120,0.05,337.5
287517,39.792682,-86.238120,0.05,337.5
288017,39.792683,-86.238124,0.26,337.5
288519,39.792683,-86.238124,0.26,337.5
289019,39.792683,-86.238131,0.43,337.5
289521,39.792683,-86.238131,0.43,337.5
290021,39.792681,-86.238138,1.15,337.5
290505,39.792681,-86.238138,1.15,337.5
291006,39.792676,-86.238142,1.48,337.5
291507,39.792676,-86.238142,1.48,337.5
292008,39.792670,-86.238147,1.90,337.5
292510,39.792670,-86.238147,1.90,337.5
293011,39.792664,-86.238151,1.71,337.5
293512,39.792664,-86.238151,1.71,337.5
294013,39.792657,-86.238151,1.70,337.5
294514,39.792657,-86.238151,1.70,337.5
295015,39.792650,-86.238151,1.74,337.5
295517,39.792650,-86.238151,1.74,337.5
296018,39.792643,-86.238152,1.92,337.5
296519,39.792643,-86.238152,1.92,337.5
297019,39.792636,-86.238150,1.83,337.5
297521,39.792636,-86.238150,1.83,337.5
298021,39.792629,-86.238150,1.66,337.5
298506,39.792629,-86.238150,1.66,337.5
299006,39.792636,-86.238164,2.76,319.8
299509,39.792636,-86.238164,2.76,319.8
300009,39.792645,-86.238169,2.72,319.8
300510,39.792645,-86.238169,2.72,319.8
301010,39.792649,-86.238173,1.10,319.8
301513,39.792649,-86.238173,1.10,319.8
302013,39.792650,-86.238179,0.28,319.8
302514,39.792650,-86.238179,0.28,319.8
303015,39.792652,-86.238181,0.72,319.8
303517,39.792652,-86.238181,0.72,319.8
304017,39.792652,-86.238186,0.54,319.8
304519,39.792652,-86.238186,0.54,319.8
305019,39.792649,-86.238191,1.17,319.8
305521,39.792649,-86.238191,1.17,319.8
306021,39.792647,-86.238195,0.62,319.8
306505,39.792647,-86.238195,0.62,319.8
307006,39.792643,-86.238203,1.59,319.8
307507,39.792643,-86.238203,1.59,319.8
308008,39.792636,-86.238208,1.88,319.8
308510,39.792636,-86.238208,1.88,319.8
309011,39.792631,-86.238207,1.13,319.8
309512,39.792631,-86.238207,1.13,319.8
310013,39.792631,-86.238212,0.43,319.8
310514,39.792631,-86.238212,0.43,319.8
311015,39.792622,-86.238202,1.12,319.8
311517,39.792622,-86.238202,1.12,319.8
312018,39.792617,-86.238186,3.05,41.4
312519,39.792617,-86.238186,3.05,41.4
313019,39.792621,-86.238192,1.02,41.4
313521,39.792621,-86.238192,1.02,41.4
314021,39.792617,-86.238184,0.74,41.4
314506,39.792617,-86.238184,0.74,41.4
315006,39.792616,-86.238188,0.17,41.4
315509,39.792616,-86.238188,0.17,41.4
316009,39.792617,-86.238196,0.30,41.4
316510,39.792617,-86.238196,0.30,41.4
317010,39.792615,-86.238197,0.36,41.4
317513,39.792615,-86.238197,0.36,41.4
318013,39.792615,-86.238197,0.62,41.4
318514,39.792615,-86.238197,0.62,41.4
319015,39.792613,-86.238198,0.49,41.4
319517,39.792613,-86.238198,0.49,41.4
320017,39.792612,-86.238196,0.53,41.4
320519,39.792612,-86.238196,0.53,41.4
321019,39.792611,-86.238193,0.32,41.4
321521,39.792611,-86.238193,0.32,41.4
322021,39.792612,-86.238190,0.29,41.4
322505,39.792612,-86.238190,0.29,41.4
323006,39.792613,-86.238183,0.32,41.4
323507,39.792613,-86.238183,0.32,41.4
324008,39.792612,-86.238177,0.17,41.4
324510,39.792612,-86.238177,0.17,41.4
325011,39.792611,-86.238172,0.18,41.4
325512,39.792611,-86.238172,0.18,41.4
326013,39.792611,-86.238171,0.15,41.4
326514,39.792611,-86.238171,0.15,41.4
327015,39.792610,-86.238169,0.08,41.4
327517,39.792610,-86.238169,0.08,41.4
328018,39.792609,-86.238163,0.17,41.4
328519,39.792609,-86.238163,0.17,41.4
329019,39.792609,-86.238159,0.22,41.4
329521,39.792609,-86.238159,0.22,41.4
330021,39.792609,-86.238154,0.25,41.4
330506,39.792609,-86.238154,0.25,41.4
331006,39.792608,-86.238152,0.26,41.4
331509,39.792608,-86.238152,0.26,41.4
332009,39.792608,-86.238151,0.06,41.4
332510,39.792608,-86.238151,0.06,41.4
333010,39.792608,-86.238150,0.29,41.4
333513,39.792608,-86.238150,0.29,41.4
334013,39.792610,-86.238157,1.19,41.4
334514,39.792610,-86.238157,1.19,41.4
335015,39.792611,-86.238158,0.16,41.4
335517,39.792611,-86.238158,0.16,41.4
336017,39.792613,-86.238163,0.28,41.4
336519,39.792613,-86.238163,0.28,41.4
337019,39.792618,-86.238173,1.32,41.4
337521,39.792618,-86.238173,1.32,41.4
338021,39.792619,-86.238167,0.75,41.4
338505,39.792619,-86.238167,0.75,41.4
339006,39.792614,-86.238157,2.04,41.4
339507,39.792614,-86.238157,2.04,41.4
340008,39.792618,-86.238173,0.07,41.4
340510,39.792618,-86.238173,0.07,41.4
341011,39.792622,-86.238179,1.00,41.4
341512,39.792622,-86.238179,1.00,41.4
342013,39.792624,-86.238172,1.65,41.4
342514,39.792624,-86.238172,1.65,41.4
343015,39.792626,-86.238169,0.92,41.4
343517,39.792626,-86.238169,0.92,41.4
344018,39.792628,-86.238167,1.05,41.4
344519,39.792628,-86.238167,1.05,41.4
345019,39.792627,-86.238167,0.82,41.4
345521,39.792627,-86.238167,0.82,41.4
346021,39.792626,-86.238167,0.18,41.4
346506,39.792626,-86.238167,0.18,41.4
347006,39.792625,-86.238168,0.61,41.4
347509,39.792625,-86.238168,0.61,41.4
348009,39.792623,-86.238159,1.25,41.4
